MiniDOT Logger Concatenated Data File								
Sensor:             7530-872651								
Concatenation Date: 2025Jan13 13:37:43 IST								
								
								
            Unix Timestamp	               UTC_Date_&_Time	          Israel Standard Time	       Battery	   Temperature	           PAR	  Acceleration X	  Acceleration Y	  Acceleration Z
                  (Second)	                        (none)	                        (none)	        (Volt)	       (deg C)	 (umol/(s m^2)	             (g)	             (g)	             (g)
1721459940	           2024-07-20 07:19:00	           2024-07-20 10:19:00	3.53	31.001	364	1167	-168	227
1721460540	           2024-07-20 07:29:00	           2024-07-20 10:29:00	3.53	30.993	374.2	1168	-104	280
1721461140	           2024-07-20 07:39:00	           2024-07-20 10:39:00	3.53	30.873	405.1	1167	-88	236
1721461740	           2024-07-20 07:49:00	           2024-07-20 10:49:00	3.53	30.801	186	1168	-125	323
1721462340	           2024-07-20 07:59:00	           2024-07-20 10:59:00	3.53	30.753	446.6	1168	-72	324
1721462940	           2024-07-20 08:09:00	           2024-07-20 11:09:00	3.53	30.665	452.3	1167	-56	320
1721463540	           2024-07-20 08:19:00	           2024-07-20 11:19:00	3.53	30.625	455.2	1167	-152	320
1721464140	           2024-07-20 08:29:00	           2024-07-20 11:29:00	3.53	30.593	294	1166	-90	232
1721464740	           2024-07-20 08:39:00	           2024-07-20 11:39:00	3.53	30.585	490.7	1167	-40	396
1721465340	           2024-07-20 08:49:00	           2024-07-20 11:49:00	3.53	30.569	470.4	1167	-120	352
1721465940	           2024-07-20 08:59:00	           2024-07-20 11:59:00	3.53	30.577	482.7	1171	-116	339
1721466540	           2024-07-20 09:09:00	           2024-07-20 12:09:00	3.53	30.601	444.9	1167	-128	220
1721467140	           2024-07-20 09:19:00	           2024-07-20 12:19:00	3.53	30.593	497.4	1161	-128	484
1721467740	           2024-07-20 09:29:00	           2024-07-20 12:29:00	3.53	30.593	178.2	1164	-108	231
1721468340	           2024-07-20 09:39:00	           2024-07-20 12:39:00	3.53	30.577	264.6	1168	-93	312
1721468940	           2024-07-20 09:49:00	           2024-07-20 12:49:00	3.53	30.577	342.2	1167	-168	327
1721469540	           2024-07-20 09:59:00	           2024-07-20 12:59:00	3.53	30.585	322.4	1164	-88	416
1721470140	           2024-07-20 10:09:00	           2024-07-20 13:09:00	3.53	30.641	305.5	1168	-112	292
1721470740	           2024-07-20 10:19:00	           2024-07-20 13:19:00	3.53	30.665	299.9	1169	-158	304
1721471340	           2024-07-20 10:29:00	           2024-07-20 13:29:00	3.53	30.713	289.9	1168	-127	280
1721471940	           2024-07-20 10:39:00	           2024-07-20 13:39:00	3.53	30.769	296.6	1166	-160	235
1721472540	           2024-07-20 10:49:00	           2024-07-20 13:49:00	3.53	30.809	284.4	1169	-138	294
1721473140	           2024-07-20 10:59:00	           2024-07-20 13:59:00	3.53	30.809	309.2	1167	-116	369
1721473740	           2024-07-20 11:09:00	           2024-07-20 14:09:00	3.53	30.817	319.2	1166	-93	388
1721474340	           2024-07-20 11:19:00	           2024-07-20 14:19:00	3.53	30.849	312.3	1168	-84	334
1721474940	           2024-07-20 11:29:00	           2024-07-20 14:29:00	3.53	30.889	317	1166	-84	210
1721475540	           2024-07-20 11:39:00	           2024-07-20 14:39:00	3.53	30.929	285.2	1168	-79	305
1721476140	           2024-07-20 11:49:00	           2024-07-20 14:49:00	3.53	30.961	187.1	1168	-96	323
1721476740	           2024-07-20 11:59:00	           2024-07-20 14:59:00	3.53	31.097	204.8	1171	-100	288
1721477340	           2024-07-20 12:09:00	           2024-07-20 15:09:00	3.53	31.216	143.4	1164	-88	448
1721477940	           2024-07-20 12:19:00	           2024-07-20 15:19:00	3.53	31.399	239	1167	-64	248
1721478540	           2024-07-20 12:29:00	           2024-07-20 15:29:00	3.53	31.533	226.8	1169	-104	249
1721479140	           2024-07-20 12:39:00	           2024-07-20 15:39:00	3.53	31.62	213.4	1167	-52	304
1721479740	           2024-07-20 12:49:00	           2024-07-20 15:49:00	3.53	31.66	228.3	1144	-144	408
1721480340	           2024-07-20 12:59:00	           2024-07-20 15:59:00	3.53	31.589	201.2	1164	-128	416
1721480940	           2024-07-20 13:09:00	           2024-07-20 16:09:00	3.53	31.407	204.9	1167	-96	248
1721481540	           2024-07-20 13:19:00	           2024-07-20 16:19:00	3.53	31.303	178.4	1167	-88	400
1721482140	           2024-07-20 13:29:00	           2024-07-20 16:29:00	3.53	31.375	161.4	1167	-64	280
1721482740	           2024-07-20 13:39:00	           2024-07-20 16:39:00	3.53	31.47	147.1	1168	-127	339
1721483340	           2024-07-20 13:49:00	           2024-07-20 16:49:00	3.53	31.589	130.4	1169	-64	304
1721483940	           2024-07-20 13:59:00	           2024-07-20 16:59:00	3.53	31.636	127	1166	-89	384
1721484540	           2024-07-20 14:09:00	           2024-07-20 17:09:00	3.53	31.613	119.5	1168	-84	358
1721485140	           2024-07-20 14:19:00	           2024-07-20 17:19:00	3.53	31.462	112.8	1171	-96	320
1721485740	           2024-07-20 14:29:00	           2024-07-20 17:29:00	3.53	31.311	102.8	1169	-104	268
1721486340	           2024-07-20 14:39:00	           2024-07-20 17:39:00	3.53	31.216	60.1	1167	-64	348
1721486940	           2024-07-20 14:49:00	           2024-07-20 17:49:00	3.53	31.089	96	1166	-84	248
1721487540	           2024-07-20 14:59:00	           2024-07-20 17:59:00	3.53	31.001	84	1164	-116	210
1721488140	           2024-07-20 15:09:00	           2024-07-20 18:09:00	3.53	30.921	49.7	1167	-56	256
1721488740	           2024-07-20 15:19:00	           2024-07-20 18:19:00	3.53	30.769	51.7	1167	-120	352
1721489340	           2024-07-20 15:29:00	           2024-07-20 18:29:00	3.53	30.697	49	1166	-144	168
1721489940	           2024-07-20 15:39:00	           2024-07-20 18:39:00	3.53	30.665	39.7	1167	-36	336
1721490540	           2024-07-20 15:49:00	           2024-07-20 18:49:00	3.53	30.657	37.4	1168	-64	308
1721491140	           2024-07-20 15:59:00	           2024-07-20 18:59:00	3.53	30.649	33	1164	-58	256
1721491740	           2024-07-20 16:09:00	           2024-07-20 19:09:00	3.53	30.657	22.7	1168	-112	270
1721492340	           2024-07-20 16:19:00	           2024-07-20 19:19:00	3.53	30.665	17.3	1168	-104	353
1721492940	           2024-07-20 16:29:00	           2024-07-20 19:29:00	3.53	30.673	11.5	1166	-72	224
1721493540	           2024-07-20 16:39:00	           2024-07-20 19:39:00	3.53	30.657	6.8	1169	-128	323
1721494140	           2024-07-20 16:49:00	           2024-07-20 19:49:00	3.53	30.673	3.2	1168	-104	310
1721494740	           2024-07-20 16:59:00	           2024-07-20 19:59:00	3.53	30.673	1.1	1168	-72	288
1721495340	           2024-07-20 17:09:00	           2024-07-20 20:09:00	3.53	30.673	0.2	1166	-56	238
1721495940	           2024-07-20 17:19:00	           2024-07-20 20:19:00	3.53	30.673	0	1167	-88	263
1721496540	           2024-07-20 17:29:00	           2024-07-20 20:29:00	3.53	30.665	-0.1	1168	-128	337
1721497140	           2024-07-20 17:39:00	           2024-07-20 20:39:00	3.53	30.673	0.1	1166	-144	223
1721497740	           2024-07-20 17:49:00	           2024-07-20 20:49:00	3.53	30.665	0	1169	-112	352
1721498340	           2024-07-20 17:59:00	           2024-07-20 20:59:00	3.53	30.673	-0.1	1166	-65	345
1721498940	           2024-07-20 18:09:00	           2024-07-20 21:09:00	3.53	30.673	0	1166	-78	311
1721499540	           2024-07-20 18:19:00	           2024-07-20 21:19:00	3.53	30.673	0	1166	-160	192
1721500140	           2024-07-20 18:29:00	           2024-07-20 21:29:00	3.53	30.673	0.1	1166	-72	302
1721500740	           2024-07-20 18:39:00	           2024-07-20 21:39:00	3.53	30.529	-0.2	1168	-93	304
1721501340	           2024-07-20 18:49:00	           2024-07-20 21:49:00	3.53	30.36	-0.2	1166	-64	255
1721501940	           2024-07-20 18:59:00	           2024-07-20 21:59:00	3.53	30.271	0.1	1168	-93	287
1721502540	           2024-07-20 19:09:00	           2024-07-20 22:09:00	3.53	30.231	0.1	1168	-100	331
1721503140	           2024-07-20 19:19:00	           2024-07-20 22:19:00	3.53	30.199	0	1167	-132	255
1721503740	           2024-07-20 19:29:00	           2024-07-20 22:29:00	3.53	30.183	-0.1	1167	-111	391
1721504340	           2024-07-20 19:39:00	           2024-07-20 22:39:00	3.53	30.191	0.1	1168	-103	284
1721504940	           2024-07-20 19:49:00	           2024-07-20 22:49:00	3.53	30.175	0.2	1168	-136	271
1721505540	           2024-07-20 19:59:00	           2024-07-20 22:59:00	3.53	30.159	0	1168	-72	343
1721506140	           2024-07-20 20:09:00	           2024-07-20 23:09:00	3.53	30.151	0.1	1167	-120	263
1721506740	           2024-07-20 20:19:00	           2024-07-20 23:19:00	3.53	30.159	0	1163	-48	231
1721507340	           2024-07-20 20:29:00	           2024-07-20 23:29:00	3.53	30.167	-0.1	1166	-128	355
1721507940	           2024-07-20 20:39:00	           2024-07-20 23:39:00	3.53	30.191	0	1167	-63	367
1721508540	           2024-07-20 20:49:00	           2024-07-20 23:49:00	3.53	30.199	0.1	1168	-120	255
1721509140	           2024-07-20 20:59:00	           2024-07-20 23:59:00	3.53	30.199	0	1168	-108	319
1721509740	           2024-07-20 21:09:00	           2024-07-21 00:09:00	3.53	30.215	0	1167	-165	376
1721510340	           2024-07-20 21:19:00	           2024-07-21 00:19:00	3.53	30.215	-0.1	1167	-122	246
1721510940	           2024-07-20 21:29:00	           2024-07-21 00:29:00	3.53	30.231	0	1166	-72	399
1721511540	           2024-07-20 21:39:00	           2024-07-21 00:39:00	3.53	30.247	0	1168	-94	391
1721512140	           2024-07-20 21:49:00	           2024-07-21 00:49:00	3.53	30.247	0.1	1167	-104	329
1721512740	           2024-07-20 21:59:00	           2024-07-21 00:59:00	3.53	30.239	0.1	1168	-61	271
1721513340	           2024-07-20 22:09:00	           2024-07-21 01:09:00	3.53	30.239	-0.1	1167	-69	304
1721513940	           2024-07-20 22:19:00	           2024-07-21 01:19:00	3.53	30.247	0	1169	-112	275
1721514540	           2024-07-20 22:29:00	           2024-07-21 01:29:00	3.53	30.247	0	1171	-87	329
1721515140	           2024-07-20 22:39:00	           2024-07-21 01:39:00	3.53	30.183	-0.1	1167	-111	231
1721515740	           2024-07-20 22:49:00	           2024-07-21 01:49:00	3.53	30.151	0	1166	-120	249
1721516340	           2024-07-20 22:59:00	           2024-07-21 01:59:00	3.53	30.11	0	1167	-80	339
1721516940	           2024-07-20 23:09:00	           2024-07-21 02:09:00	3.53	30.086	0.1	1168	-79	294
1721517540	           2024-07-20 23:19:00	           2024-07-21 02:19:00	3.53	30.094	0.1	1167	-95	344
1721518140	           2024-07-20 23:29:00	           2024-07-21 02:29:00	3.53	30.11	0	1164	-88	215
1721518740	           2024-07-20 23:39:00	           2024-07-21 02:39:00	3.53	30.183	0	1167	-49	345
1721519340	           2024-07-20 23:49:00	           2024-07-21 02:49:00	3.53	30.231	0	1168	-92	268
1721519940	           2024-07-20 23:59:00	           2024-07-21 02:59:00	3.53	30.247	0	1169	-72	326
1721520540	           2024-07-21 00:09:00	           2024-07-21 03:09:00	3.53	30.255	0	1167	-100	224
1721521140	           2024-07-21 00:19:00	           2024-07-21 03:19:00	3.53	30.263	-0.1	1167	-164	278
1721521740	           2024-07-21 00:29:00	           2024-07-21 03:29:00	3.53	30.32	-0.1	1169	-72	280
1721522340	           2024-07-21 00:39:00	           2024-07-21 03:39:00	3.53	30.352	0	1171	-96	287
1721522940	           2024-07-21 00:49:00	           2024-07-21 03:49:00	3.53	30.376	-0.1	1166	-106	208
1721523540	           2024-07-21 00:59:00	           2024-07-21 03:59:00	3.53	30.408	0	1167	-80	236
1721524140	           2024-07-21 01:09:00	           2024-07-21 04:09:00	3.53	30.408	0.1	1168	-140	312
1721524740	           2024-07-21 01:19:00	           2024-07-21 04:19:00	3.53	30.424	0	1168	-72	332
1721525340	           2024-07-21 01:29:00	           2024-07-21 04:29:00	3.53	30.448	0.2	1167	-128	236
1721525940	           2024-07-21 01:39:00	           2024-07-21 04:39:00	3.53	30.48	0	1166	-56	225
1721526540	           2024-07-21 01:49:00	           2024-07-21 04:49:00	3.53	30.513	0.1	1168	-104	292
1721527140	           2024-07-21 01:59:00	           2024-07-21 04:59:00	3.53	30.537	0	1168	-128	297
1721527740	           2024-07-21 02:09:00	           2024-07-21 05:09:00	3.53	30.545	0	1168	-88	236
1721528340	           2024-07-21 02:19:00	           2024-07-21 05:19:00	3.53	30.537	0	1168	-116	352
1721528940	           2024-07-21 02:29:00	           2024-07-21 05:29:00	3.53	30.537	0	1169	-64	291
1721529540	           2024-07-21 02:39:00	           2024-07-21 05:39:00	3.53	30.529	0.1	1168	-104	248
1721530140	           2024-07-21 02:49:00	           2024-07-21 05:49:00	3.53	30.497	0.7	1164	-100	339
1721530740	           2024-07-21 02:59:00	           2024-07-21 05:59:00	3.53	30.472	2.2	1167	-87	332
1721531340	           2024-07-21 03:09:00	           2024-07-21 06:09:00	3.53	30.448	5.8	1169	-140	246
1721531940	           2024-07-21 03:19:00	           2024-07-21 06:19:00	3.53	30.416	10.5	1168	-156	291
1721532540	           2024-07-21 03:29:00	           2024-07-21 06:29:00	3.53	30.368	13.6	1168	-128	263
1721533140	           2024-07-21 03:39:00	           2024-07-21 06:39:00	3.53	30.336	22.5	1167	-68	339
1721533740	           2024-07-21 03:49:00	           2024-07-21 06:49:00	3.53	30.312	27.5	1168	-124	316
1721534340	           2024-07-21 03:59:00	           2024-07-21 06:59:00	3.53	30.312	47.4	1168	-144	344
1721534940	           2024-07-21 04:09:00	           2024-07-21 07:09:00	3.53	30.304	49.4	1166	-108	353
1721535540	           2024-07-21 04:19:00	           2024-07-21 07:19:00	3.53	30.279	81.5	1167	-112	248
1721536140	           2024-07-21 04:29:00	           2024-07-21 07:29:00	3.53	30.279	108	1167	-88	304
1721536740	           2024-07-21 04:39:00	           2024-07-21 07:39:00	3.53	30.288	105	1168	-96	300
1721537340	           2024-07-21 04:49:00	           2024-07-21 07:49:00	3.53	30.279	127.6	1167	-80	352
1721537940	           2024-07-21 04:59:00	           2024-07-21 07:59:00	3.53	30.263	116.8	1167	-56	348
1721538540	           2024-07-21 05:09:00	           2024-07-21 08:09:00	3.53	30.279	157.3	1168	-76	304
1721539140	           2024-07-21 05:19:00	           2024-07-21 08:19:00	3.53	30.279	187	1169	-112	289
1721539740	           2024-07-21 05:29:00	           2024-07-21 08:29:00	3.53	30.296	203.3	1167	-95	265
1721540340	           2024-07-21 05:39:00	           2024-07-21 08:39:00	3.53	30.288	182.8	1168	-72	332
1721540940	           2024-07-21 05:49:00	           2024-07-21 08:49:00	3.53	30.288	239.7	1168	-104	304
1721541540	           2024-07-21 05:59:00	           2024-07-21 08:59:00	3.53	30.296	133.2	1167	-96	260
1721542140	           2024-07-21 06:09:00	           2024-07-21 09:09:00	3.53	30.312	270.1	1166	-138	192
1721542740	           2024-07-21 06:19:00	           2024-07-21 09:19:00	3.53	30.336	302.7	1171	-106	342
1721543340	           2024-07-21 06:29:00	           2024-07-21 09:29:00	3.53	30.336	333.5	1168	-72	304
1721543940	           2024-07-21 06:39:00	           2024-07-21 09:39:00	3.53	30.32	223.7	1169	-112	272
1721544540	           2024-07-21 06:49:00	           2024-07-21 09:49:00	3.53	30.296	368.1	1166	-64	284
1721545140	           2024-07-21 06:59:00	           2024-07-21 09:59:00	3.53	30.288	381.3	1167	-72	263
1721545740	           2024-07-21 07:09:00	           2024-07-21 10:09:00	3.53	30.288	423.7	1167	-60	307
1721546340	           2024-07-21 07:19:00	           2024-07-21 10:19:00	3.53	30.296	433.9	1167	-72	336
1721546940	           2024-07-21 07:29:00	           2024-07-21 10:29:00	3.53	30.288	446.2	1167	-128	200
1721547540	           2024-07-21 07:39:00	           2024-07-21 10:39:00	3.53	30.271	463.9	1167	-111	272
1721548140	           2024-07-21 07:49:00	           2024-07-21 10:49:00	3.53	30.288	481.8	1166	-32	320
1721548740	           2024-07-21 07:59:00	           2024-07-21 10:59:00	3.53	30.296	454.3	1168	-48	296
1721549340	           2024-07-21 08:09:00	           2024-07-21 11:09:00	3.53	30.312	484.3	1167	-106	292
1721549940	           2024-07-21 08:19:00	           2024-07-21 11:19:00	3.53	30.336	514.8	1168	-64	300
1721550540	           2024-07-21 08:29:00	           2024-07-21 11:29:00	3.53	30.368	484.9	1168	-112	360
1721551140	           2024-07-21 08:39:00	           2024-07-21 11:39:00	3.52	30.408	487.8	1166	-64	336
1721551740	           2024-07-21 08:49:00	           2024-07-21 11:49:00	3.53	30.44	526.3	1164	-64	412
1721552340	           2024-07-21 08:59:00	           2024-07-21 11:59:00	3.53	30.456	528.8	1168	-88	260
1721552940	           2024-07-21 09:09:00	           2024-07-21 12:09:00	3.53	30.456	508.1	1168	-114	320
1721553540	           2024-07-21 09:19:00	           2024-07-21 12:19:00	3.53	30.456	484.5	1168	-90	332
1721554140	           2024-07-21 09:29:00	           2024-07-21 12:29:00	3.53	30.472	429.4	1166	-93	195
1721554740	           2024-07-21 09:39:00	           2024-07-21 12:39:00	3.53	30.489	385.9	1168	-80	348
1721555340	           2024-07-21 09:49:00	           2024-07-21 12:49:00	3.53	30.513	352.2	1167	-90	256
1721555940	           2024-07-21 09:59:00	           2024-07-21 12:59:00	3.53	30.529	338.6	1167	-80	328
1721556540	           2024-07-21 10:09:00	           2024-07-21 13:09:00	3.53	30.537	377.2	1168	-84	240
1721557140	           2024-07-21 10:19:00	           2024-07-21 13:19:00	3.53	30.545	306.4	1167	-61	387
1721557740	           2024-07-21 10:29:00	           2024-07-21 13:29:00	3.53	30.553	323.6	1167	-26	288
1721558340	           2024-07-21 10:39:00	           2024-07-21 13:39:00	3.53	30.577	314.5	1166	-48	352
1721558940	           2024-07-21 10:49:00	           2024-07-21 13:49:00	3.53	30.593	304	1169	-64	296
1721559540	           2024-07-21 10:59:00	           2024-07-21 13:59:00	3.53	30.609	291.2	1168	-112	280
1721560140	           2024-07-21 11:09:00	           2024-07-21 14:09:00	3.53	30.625	295.1	1164	-80	400
1721560740	           2024-07-21 11:19:00	           2024-07-21 14:19:00	3.53	30.633	302.3	1169	-92	332
1721561340	           2024-07-21 11:29:00	           2024-07-21 14:29:00	3.53	30.657	334.8	1168	-100	275
1721561940	           2024-07-21 11:39:00	           2024-07-21 14:39:00	3.53	30.689	300.1	1167	-90	256
1721562540	           2024-07-21 11:49:00	           2024-07-21 14:49:00	3.53	30.705	307.7	1168	-64	236
1721563140	           2024-07-21 11:59:00	           2024-07-21 14:59:00	3.53	30.721	309.6	1166	-56	305
1721563740	           2024-07-21 12:09:00	           2024-07-21 15:09:00	3.53	30.737	277.9	1166	-72	412
1721564340	           2024-07-21 12:19:00	           2024-07-21 15:19:00	3.53	30.761	271.2	1167	-112	284
1721564940	           2024-07-21 12:29:00	           2024-07-21 15:29:00	3.53	30.785	242.5	1164	-68	380
1721565540	           2024-07-21 12:39:00	           2024-07-21 15:39:00	3.53	30.817	243.2	1168	-80	296
1721566140	           2024-07-21 12:49:00	           2024-07-21 15:49:00	3.53	30.849	234	1167	-80	316
1721566740	           2024-07-21 12:59:00	           2024-07-21 15:59:00	3.53	30.913	220	1171	-80	260
1721567340	           2024-07-21 13:09:00	           2024-07-21 16:09:00	3.53	30.945	207.9	1164	-48	208
1721567940	           2024-07-21 13:19:00	           2024-07-21 16:19:00	3.53	30.961	201.3	1166	-24	320
1721568540	           2024-07-21 13:29:00	           2024-07-21 16:29:00	3.53	30.985	202.9	1168	-72	342
1721569140	           2024-07-21 13:39:00	           2024-07-21 16:39:00	3.53	31.001	175.1	1168	-68	288
1721569740	           2024-07-21 13:49:00	           2024-07-21 16:49:00	3.53	31.009	178.8	1167	-72	263
1721570340	           2024-07-21 13:59:00	           2024-07-21 16:59:00	3.53	31.001	146.2	1167	-76	264
1721570940	           2024-07-21 14:09:00	           2024-07-21 17:09:00	3.53	30.993	136.8	1167	-122	200
1721571540	           2024-07-21 14:19:00	           2024-07-21 17:19:00	3.53	31.001	121.8	1160	-84	168
1721572140	           2024-07-21 14:29:00	           2024-07-21 17:29:00	3.53	31.017	120.7	1167	-48	336
1721572740	           2024-07-21 14:39:00	           2024-07-21 17:39:00	3.53	31.033	101.3	1167	-40	286
1721573340	           2024-07-21 14:49:00	           2024-07-21 17:49:00	3.53	31.041	94.1	1167	-57	371
1721573940	           2024-07-21 14:59:00	           2024-07-21 17:59:00	3.53	31.057	77.5	1166	-48	228
1721574540	           2024-07-21 15:09:00	           2024-07-21 18:09:00	3.53	31.057	69	1167	-90	206
1721575140	           2024-07-21 15:19:00	           2024-07-21 18:19:00	3.53	31.065	60.9	1167	-72	230
1721575740	           2024-07-21 15:29:00	           2024-07-21 18:29:00	3.53	31.057	52.2	1167	-36	344
1721576340	           2024-07-21 15:39:00	           2024-07-21 18:39:00	3.53	31.057	47.5	1167	-52	300
1721576940	           2024-07-21 15:49:00	           2024-07-21 18:49:00	3.53	31.001	37.9	1169	-84	312
1721577540	           2024-07-21 15:59:00	           2024-07-21 18:59:00	3.53	30.953	32.5	1169	-104	296
1721578140	           2024-07-21 16:09:00	           2024-07-21 19:09:00	3.53	30.897	26.3	1161	-89	179
1721578740	           2024-07-21 16:19:00	           2024-07-21 19:19:00	3.53	30.881	19.2	1171	-80	316
1721579340	           2024-07-21 16:29:00	           2024-07-21 19:29:00	3.53	30.873	13.3	1168	-72	280
1721579940	           2024-07-21 16:39:00	           2024-07-21 19:39:00	3.53	30.857	7.9	1167	-48	296
1721580540	           2024-07-21 16:49:00	           2024-07-21 19:49:00	3.53	30.841	3.8	1168	-72	280
1721581140	           2024-07-21 16:59:00	           2024-07-21 19:59:00	3.53	30.833	1.1	1167	-61	320
1721581740	           2024-07-21 17:09:00	           2024-07-21 20:09:00	3.53	30.833	0.2	1167	-56	279
1721582340	           2024-07-21 17:19:00	           2024-07-21 20:19:00	3.53	30.833	0	1168	-52	360
1721582940	           2024-07-21 17:29:00	           2024-07-21 20:29:00	3.53	30.825	0	1167	-80	228
1721583540	           2024-07-21 17:39:00	           2024-07-21 20:39:00	3.53	30.817	-0.1	1167	-72	214
1721584140	           2024-07-21 17:49:00	           2024-07-21 20:49:00	3.53	30.793	0.1	1160	-80	440
1721584740	           2024-07-21 17:59:00	           2024-07-21 20:59:00	3.53	30.769	-0.2	1171	-40	336
1721585340	           2024-07-21 18:09:00	           2024-07-21 21:09:00	3.53	30.777	-0.1	1167	-92	248
1721585940	           2024-07-21 18:19:00	           2024-07-21 21:19:00	3.53	30.769	0	1166	-80	223
1721586540	           2024-07-21 18:29:00	           2024-07-21 21:29:00	3.53	30.777	-0.1	1168	-64	270
1721587140	           2024-07-21 18:39:00	           2024-07-21 21:39:00	3.53	30.785	-0.1	1171	-64	334
1721587740	           2024-07-21 18:49:00	           2024-07-21 21:49:00	3.53	30.777	0	1164	0	206
1721588340	           2024-07-21 18:59:00	           2024-07-21 21:59:00	3.53	30.785	0.1	1168	-72	326
1721588940	           2024-07-21 19:09:00	           2024-07-21 22:09:00	3.53	30.809	-0.1	1164	-52	408
1721589540	           2024-07-21 19:19:00	           2024-07-21 22:19:00	3.53	30.833	0	1168	-56	364
1721590140	           2024-07-21 19:29:00	           2024-07-21 22:29:00	3.53	30.921	0	1167	-68	225
1721590740	           2024-07-21 19:39:00	           2024-07-21 22:39:00	3.53	30.969	0	1168	-64	364
1721591340	           2024-07-21 19:49:00	           2024-07-21 22:49:00	3.53	30.985	0	1168	-92	286
1721591940	           2024-07-21 19:59:00	           2024-07-21 22:59:00	3.53	31.049	-0.1	1168	-56	358
1721592540	           2024-07-21 20:09:00	           2024-07-21 23:09:00	3.53	31.105	0	1166	-40	355
1721593140	           2024-07-21 20:19:00	           2024-07-21 23:19:00	3.53	31.128	0	1168	-80	294
1721593740	           2024-07-21 20:29:00	           2024-07-21 23:29:00	3.53	31.128	0	1167	-40	380
1721594340	           2024-07-21 20:39:00	           2024-07-21 23:39:00	3.53	31.136	0	1164	-48	332
1721594940	           2024-07-21 20:49:00	           2024-07-21 23:49:00	3.53	31.136	0	1167	-64	286
1721595540	           2024-07-21 20:59:00	           2024-07-21 23:59:00	3.53	31.12	-0.1	1168	-72	312
1721596140	           2024-07-21 21:09:00	           2024-07-22 00:09:00	3.53	31.065	0	1164	-74	402
1721596740	           2024-07-21 21:19:00	           2024-07-22 00:19:00	3.53	31.017	0.1	1168	-40	334
1721597340	           2024-07-21 21:29:00	           2024-07-22 00:29:00	3.53	30.977	-0.1	1168	-122	344
1721597940	           2024-07-21 21:39:00	           2024-07-22 00:39:00	3.53	30.945	0	1168	-60	328
1721598540	           2024-07-21 21:49:00	           2024-07-22 00:49:00	3.53	30.945	-0.1	1169	-90	328
1721599140	           2024-07-21 21:59:00	           2024-07-22 00:59:00	3.53	30.921	0	1164	-30	257
1721599740	           2024-07-21 22:09:00	           2024-07-22 01:09:00	3.53	30.961	0.1	1168	-72	326
1721600340	           2024-07-21 22:19:00	           2024-07-22 01:19:00	3.53	30.993	0.1	1167	-80	241
1721600940	           2024-07-21 22:29:00	           2024-07-22 01:29:00	3.53	31.009	0	1168	-80	304
1721601540	           2024-07-21 22:39:00	           2024-07-22 01:39:00	3.53	31.041	0	1167	-48	288
1721602140	           2024-07-21 22:49:00	           2024-07-22 01:49:00	3.53	31.049	0.2	1167	-80	195
1721602740	           2024-07-21 22:59:00	           2024-07-22 01:59:00	3.53	31.049	0	1171	-116	304
1721603340	           2024-07-21 23:09:00	           2024-07-22 02:09:00	3.53	31.033	0	1168	-80	312
1721603940	           2024-07-21 23:19:00	           2024-07-22 02:19:00	3.53	31.009	0.1	1159	-76	455
1721604540	           2024-07-21 23:29:00	           2024-07-22 02:29:00	3.53	31.009	0	1168	-72	344
1721605140	           2024-07-21 23:39:00	           2024-07-22 02:39:00	3.53	30.985	-0.1	1168	-136	262
1721605740	           2024-07-21 23:49:00	           2024-07-22 02:49:00	3.53	30.905	0	1167	-114	352
1721606340	           2024-07-21 23:59:00	           2024-07-22 02:59:00	3.53	30.841	-0.2	1169	-114	304
1721606940	           2024-07-22 00:09:00	           2024-07-22 03:09:00	3.53	30.777	-0.1	1167	-104	232
1721607540	           2024-07-22 00:19:00	           2024-07-22 03:19:00	3.53	30.745	0	1164	-64	272
1721608140	           2024-07-22 00:29:00	           2024-07-22 03:29:00	3.53	30.729	-0.1	1168	-72	288
1721608740	           2024-07-22 00:39:00	           2024-07-22 03:39:00	3.53	30.713	0	1168	-96	356
1721609340	           2024-07-22 00:49:00	           2024-07-22 03:49:00	3.53	30.689	-0.1	1167	-52	344
1721609940	           2024-07-22 00:59:00	           2024-07-22 03:59:00	3.53	30.713	0	1168	-128	360
1721610540	           2024-07-22 01:09:00	           2024-07-22 04:09:00	3.53	30.729	0	1171	-104	328
1721611140	           2024-07-22 01:19:00	           2024-07-22 04:19:00	3.53	30.737	-0.1	1167	-128	211
1721611740	           2024-07-22 01:29:00	           2024-07-22 04:29:00	3.53	30.753	0	1171	-144	284
1721612340	           2024-07-22 01:39:00	           2024-07-22 04:39:00	3.53	30.753	0	1167	-104	228
1721612940	           2024-07-22 01:49:00	           2024-07-22 04:49:00	3.53	30.745	0	1168	-60	359
1721613540	           2024-07-22 01:59:00	           2024-07-22 04:59:00	3.53	30.745	-0.1	1167	-40	358
1721614140	           2024-07-22 02:09:00	           2024-07-22 05:09:00	3.53	30.753	0.1	1171	-136	264
1721614740	           2024-07-22 02:19:00	           2024-07-22 05:19:00	3.53	30.769	-0.1	1169	-176	278
1721615340	           2024-07-22 02:29:00	           2024-07-22 05:29:00	3.53	30.785	0	1171	-152	264
1721615940	           2024-07-22 02:39:00	           2024-07-22 05:39:00	3.53	30.793	0.2	1167	-121	224
1721616540	           2024-07-22 02:49:00	           2024-07-22 05:49:00	3.53	30.793	0.5	1168	-121	225
