"gene_id","moduleColor","GS.10","GS.25","GS.5","p.GS.10","p.GS.25","p.GS.5","MM.black","p.MM.black","MM.green","p.MM.green","MM.salmon","p.MM.salmon","MM.brown","p.MM.brown","MM.yellow","p.MM.yellow","MM.midnightblue","p.MM.midnightblue","MM.lightgreen","p.MM.lightgreen","MM.lightcyan","p.MM.lightcyan","MM.turquoise","p.MM.turquoise","MM.magenta","p.MM.magenta","MM.purple","p.MM.purple","MM.blue","p.MM.blue","MM.greenyellow","p.MM.greenyellow","MM.tan","p.MM.tan","MM.pink","p.MM.pink","MM.red","p.MM.red","MM.cyan","p.MM.cyan","MM.grey60","p.MM.grey60","MM.grey","p.MM.grey","moduleCluster"
"ACROYT_G037152","MEblue",-0.363777072946501,-0.194695358308152,0.549411813393091,0.151179820482753,0.453968746718357,0.022345596159391,-0.288770902353172,0.260970098618824,-0.198697008705621,0.444558434579891,-0.0778592895106877,0.766450666960461,-0.248358632694043,0.336458689788244,-0.309069207984929,0.227396663261254,-0.025033437705935,0.924022709063114,-0.0176746012824869,0.946320494173206,0.054366254420047,0.835825523159859,-0.206170283342366,0.427254769313123,-0.160727142592133,0.53773255609816,0.216970601947032,0.402882239170158,0.692624418353737,0.00205737479238552,0.643889036922023,0.00528140746466062,0.203402435672466,0.433622051552927,-0.110432042490642,0.673071917259946,0.24799200195437,0.337195797156469,0.382285585569524,0.129936716249635,0.160817628402847,0.537500598992284,-0.190536311141127,0.463854718964024,"6"
"ACROYT_G037441","MEblue",-0.533048515793752,-0.0105544812302208,0.543111818795663,0.0275749213385377,0.967931041166393,0.0242586017903337,-0.511748060167629,0.0357400424268598,-0.513918605935964,0.0348324886754219,-0.102615484650105,0.695128590564671,-0.303752589598188,0.235909467677324,-0.4072646108174,0.104687743459152,0.225965687077979,0.383168007141074,0.266314013368193,0.301503373721247,0.0724388390070577,0.782328615486149,-0.170162702949042,0.513790605015744,-0.106387979099527,0.684453270537853,0.408257352503021,0.103762495819237,0.972256862068777,7.13354730363516e-11,0.731012040909259,0.000856681999639195,0.254458115493169,0.324332355828972,0.0801076465235955,0.759889949302422,0.558372486983345,0.0198291153268246,0.267021801949361,0.300171635711034,0.17870597161698,0.492551432005115,-0.0748629582592122,0.775217282670115,"6"
"ACROYT_G037473","MEblue",-0.344905787341123,0.183346015804905,0.170092220383916,0.175160517793643,0.481195733695523,0.513967585002416,-0.441130226686103,0.0763111041044163,-0.219359713700922,0.397593813849059,0.10378484874707,0.691813646560478,-0.368064095120119,0.146061691919284,-0.151343675738081,0.562027760741564,0.0658998539835052,0.80159122828493,-0.0422099335319981,0.872211245637619,0.0541949753100909,0.83633617806083,-0.223870120385359,0.387712749722551,-0.24617320649424,0.340866193813288,0.397865205171091,0.113740277528364,0.582839171993891,0.0140716860208585,0.438168299030443,0.0785394859848837,0.255646522790217,0.321999771094408,0.139712073291343,0.592784529328529,0.331746688203117,0.193308850511988,-0.133347211503453,0.609901124566949,0.129956663153502,0.61909850452059,0.0800579960819736,0.760034664292248,"6"
"ACROYT_G037494","MEblue",-0.466978287989796,0.504421141368543,-0.0139683995296721,0.0587806286030056,0.0389372961284808,0.957565816211057,-0.403874970677898,0.107891109093843,-0.20191848493243,0.437055916049145,0.0785075887215265,0.764557365619437,-0.138711686106529,0.595461697904678,-0.0760582725875092,0.771716911340034,0.039557655795126,0.88018472272115,0.185648171381598,0.475609443481908,-0.142279344378672,0.585936919244488,-0.507141876343575,0.0377256614179858,-0.17349473059873,0.505456526945127,0.577427318669991,0.0152142490151911,0.690187151562335,0.00216559578092598,0.564256201589522,0.0183010664481389,0.426255060356015,0.0879823586317418,-0.0284713378711226,0.913622975139221,0.361351350029925,0.154129346756809,0.228942261656562,0.376763128038069,0.185985283075139,0.474794110623661,0.144953584428023,0.578839205891516,"6"
"ACROYT_G037500","MEblue",0.62490118503781,0.115765245932583,-0.735279016169343,0.00731627466883171,0.6581648076844,0.000770345612064111,0.554763590488821,0.0208145159712929,0.507626258838435,0.0375129935552999,0.234183294183245,0.365630717158743,0.413597859430171,0.0988847142993568,0.642762524539865,0.00538769007699664,-0.26333101848748,0.307154649684838,-0.259281437378741,0.314926321215806,-0.0828019407557665,0.752048359964931,0.234483976374959,0.364997679793383,-0.14728757132339,0.572674323789888,-0.0516367660692446,0.843970524276568,-0.843659111181601,2.08349114785249e-05,-0.773992592671957,0.000266175133718649,-0.348178542331228,0.170830281089403,0.0770522830791322,0.768809204760216,-0.50379306198754,0.0392211539661993,-0.270498291525073,0.293681565178564,0.0755624500122858,0.77316838226944,0.18257238825677,0.483080130824432,"6"
"ACROYT_G037591","MEblue",-0.65252800375436,0.133917468624012,0.524842707374894,0.00452132767649615,0.608359575249815,0.0305292324479236,-0.598497809850848,0.0111428393877305,-0.511294577162092,0.0359319107516784,-0.137633231490645,0.598353305151,-0.313578289134122,0.220332601172825,-0.492935406921465,0.0443808523295216,0.202216671132656,0.436364789171282,0.294781806054357,0.250724952218487,0.0758395116083355,0.772357224248466,-0.234283177999006,0.365420360006341,-0.120246210302719,0.645733011422948,0.350918447173086,0.167260746870652,0.95666955461018,1.93148071734447e-09,0.754858410138519,0.000460848353011439,0.414413546983135,0.0981543888463663,0.0429472166926779,0.869996802322853,0.576553458831523,0.0154053932055689,0.306193267181607,0.231976826301289,0.178905485522755,0.492060525355561,-0.103996740438809,0.691213534258029,"6"
"ACROYT_G037628","MEblue",-0.538965220441343,0.320761660762104,0.233130976840391,0.0255853799964371,0.209373169505024,0.367851027927334,-0.545903035183386,0.0233959823967128,-0.283477208833295,0.270204269313525,-0.126475801248848,0.628596774427103,-0.0915771881044002,0.726670581635628,-0.339839153370919,0.18200782967983,0.00766523318595055,0.976707137201612,0.442578710216132,0.0752383131893613,0.0663371755978916,0.800299456442259,-0.267994092560048,0.298347961353833,-0.214815782744663,0.407684241033827,0.202739015653283,0.435155476084182,0.726770849395378,0.00095027973623625,0.651895009217239,0.00457382406817703,0.514220942362707,0.0347074852056864,-0.108928212099917,0.677296524772084,0.344617651302887,0.175545233815445,0.200105793795929,0.441269439536727,0.150790530435855,0.563474609019545,0.137323449895633,0.599184961337046,"6"
"ACROYT_G037682","MEblue",-0.623397411544875,0.0852435519499843,0.542120873786152,0.00750103511262707,0.74496192124082,0.0245707092928614,-0.657629111689575,0.0041158215062386,-0.525869244104392,0.0301469068874161,-0.326197391032189,0.201319366284399,-0.236060522681926,0.361688569262255,-0.363252721871214,0.151814110452836,0.345543758509212,0.174310711361098,0.0426521458849192,0.870882944109594,0.176409232347283,0.498219478306739,0.108026132894517,0.67983505434536,-0.223758732243857,0.387955142188469,-0.105131836111229,0.688001722089522,0.628923236324402,0.00683997829809054,0.51843971364281,0.0329987164826559,0.0433857670771457,0.868680040391649,0.156466887928453,0.548704211416013,0.4473063124161,0.0718135509176901,0.0592663869360502,0.821243164684447,0.183140844053002,0.481695140140626,-0.176640786655939,0.497646628337781,"6"
"ACROYT_G037692","MEblue",-0.49582957802351,0.00535470122174357,0.49072407073199,0.0429581015228007,0.983727246470577,0.0454916799138814,-0.430160582639404,0.0848008663407244,-0.408669519733837,0.103380064972259,-0.144221020807936,0.580779904244677,-0.391089576484213,0.120598909254876,-0.376869706870571,0.135924234976407,-0.0306154480941685,0.907143588899989,0.228655109118782,0.377378419203153,0.116187034926944,0.656990935489913,-0.289265803503383,0.260116929871543,-0.0580355567057708,0.824900992074963,0.472547577881626,0.0554330148482706,0.939036400241625,2.37430137604587e-08,0.796632902313853,0.000129482391984889,0.410175522471582,0.101991241980532,-0.043472069671822,0.868420952336666,0.509838986167077,0.0365530815089389,0.264799665244303,0.304364502532332,0.103483386061852,0.692667737588391,-4.94288845661543e-05,0.999849777982303,"6"
"ACROYT_G037729","MEblue",-0.576892717668231,-0.0567451303318266,0.630997076561493,0.0153309621498201,0.828739589734498,0.00660430838392744,-0.455518124200479,0.0661385254430895,-0.302980996776558,0.237161459054246,-0.129865200146557,0.619347361459038,-0.398712632081677,0.112902251965383,-0.634485503221218,0.00622263287940251,-0.0756287898721263,0.772974137667192,0.236639618387435,0.360477314134174,0.0337024418973408,0.897824673692035,-0.187700792002462,0.470655684593861,0.0711494991341679,0.7861176779152,0.149668229033893,0.566415115600546,0.727378456287099,0.000936374289545773,0.65050453742097,0.00469087288714702,0.507348151320886,0.0376349846334774,-0.154735782212358,0.553190498611226,0.345157209817456,0.174825281876662,0.38950681973943,0.122241891933281,0.0643893270386051,0.806056782029433,-0.257221528568811,0.318923535621626,"6"
"ACROYT_G037840","MEblue",-0.664305078310363,0.09944507284542,0.569487921667452,0.00363016869740607,0.704142318899084,0.0170212122812984,-0.64302907809612,0.0053623872059803,-0.445599441306438,0.0730365827708599,0.01184122544978,0.964023616378829,-0.429094116148675,0.0856612269150007,-0.387232933571988,0.124629616276228,0.346204176614329,0.173433913096979,-0.169401463357441,0.515703561058979,-0.135956670049696,0.602859878314594,-0.238210818927937,0.357202449886294,0.124817640132193,0.633140978407344,0.316115718419292,0.216420093792467,0.705324679316912,0.001562601918745,0.543085205728557,0.0242669434635756,0.261004444810974,0.311605623101161,0.0570568979732901,0.82781184360848,0.478360481280192,0.0520927672356483,0.320822786358187,0.209281459359115,0.0381810248760687,0.884327596554793,-0.339364039761911,0.182658904863028,"6"
"ACROYT_G037994","MEblue",-0.470038640539953,-0.13692028956527,0.600587014349111,0.0569230234993315,0.600268009141529,0.0107918193625473,-0.371583767324452,0.141949429962299,-0.359434748484405,0.156487323503469,0.113694583623536,0.663938539149964,-0.239746791082421,0.354017298928548,-0.500020018352918,0.0409595794362978,0.299500251994691,0.242861519616347,0.237268292498113,0.359164944601887,0.0664631271948707,0.799927507980199,-0.0765395775236495,0.77030862372934,-0.19837235245762,0.445318159273394,0.359318786522128,0.156630771594115,0.88352778102077,2.58501800133666e-06,0.548535105564735,0.0226045415142725,0.135320549230866,0.604573334967706,0.0172865621435137,0.947497464593486,0.386826184494963,0.125060136461363,0.356177563982143,0.160550562120112,0.193192859912589,0.457527812231154,-0.226999006371068,0.380937815585279,"6"
"ACROYT_G037995","MEblue",-0.1851422930745,-0.168214161638234,0.345528203177867,0.476834241869956,0.51869378199683,0.174331398914852,-0.11808950265774,0.651705668991747,-0.176472750742683,0.498062306748228,0.254579213468726,0.324094217103101,0.0246555496443404,0.925166569246453,-0.237242090641162,0.359219587710444,0.256844576977846,0.319658207803828,0.36609264038187,0.148400379052874,0.153285985670657,0.556960095368311,-0.0167119809374389,0.949240427931292,-0.421423755717283,0.0920361021663499,0.463143141686692,0.0611716554940758,0.795964467672418,0.000132431817413773,0.387186011423598,0.124679227764019,-0.0709620497598331,0.786668927140578,-0.0642798131659016,0.80638075875197,0.18767770627242,0.470711256982922,0.264568061010302,0.304803501760435,0.194238832912444,0.455048665981992,0.0384153960805964,0.883622069836215,"6"
"ACROYT_G038315","MEblue",0.0969843552196032,0.199857018064834,-0.287540545142603,0.711164158397579,0.441849329604541,0.263098633994398,0.134388352090522,0.607087831922773,0.19544011976204,0.452209782659673,-0.170155665985827,0.51380827338052,0.0295271407846599,0.910431728031563,0.271366910906735,0.292073259609438,-0.268420405002475,0.297550444337084,-0.374618114520552,0.138468698227163,-0.315142280041187,0.217915723343523,-0.226536502132759,0.381935144674532,0.478403292668919,0.0520687392408825,-0.215310580501654,0.406578894052764,-0.526815706849325,0.0297976748760902,-0.0772673313511567,0.76818052149857,0.225281231714688,0.384649187723038,0.0171210931163715,0.947999383856734,-0.0935547749572511,0.720987351309333,0.0951105990497758,0.716525858666724,-0.0391344618850925,0.881457987062378,-0.104341746742374,0.690236791310974,"6"
"ACROYT_G038335","MEblue",0.549210532113205,-0.283276921690394,-0.279116584884761,0.0224048418286598,0.270557532356143,0.277959532945333,0.569713557720229,0.0169676380468332,0.506286290175726,0.0381035461577658,0.347571979896398,0.171627359052612,-0.0122789866764508,0.962694449780984,0.173401476107124,0.505688904208208,-0.0946734831016495,0.717778467100349,-0.167352671684667,0.520868456327502,0.0851375537183039,0.745269169615924,0.0964485995704049,0.712695913898278,0.51043068246699,0.0362995967813082,-0.199662995027815,0.442301863580538,-0.618291585621721,0.00815643941291543,-0.556334297047752,0.0203810543290125,-0.297429389684653,0.246293317981455,-0.228996297080892,0.376647406563566,-0.478506160203051,0.0520110384978272,-0.512848347380192,0.0352777608154896,-0.561605923682057,0.018977519397779,0.192740827619888,0.458601308645771,"6"
"ACROYT_G038365","MEblue",0.34040055940051,0.253832348640732,-0.582420207769792,0.181240492117598,0.325564549503902,0.014157643883617,0.237569345635566,0.358537444018719,0.387272677586888,0.124587605118338,0.0965189948429104,0.712494590459334,0.216573563972577,0.403764745612616,0.423034736241341,0.0906697657577522,-0.0531886331800141,0.839337748427487,-0.171290413215579,0.510962821947921,-0.0445362469022297,0.865227245924247,-0.0588504668562064,0.822478825812433,0.353716444901226,0.163667667259961,-0.291074746617032,0.257013188027275,-0.690298193841879,0.00216056598425982,-0.484146794963935,0.0489197114960464,-0.149493517648573,0.566873463823069,-0.134449590945901,0.606922518654526,-0.360219611236647,0.155518771875935,-0.51755719777442,0.0333507260781774,-0.405132063293805,0.10669510193797,0.353035840991284,0.164536835514693,"6"
"ACROYT_G038405","MEblue",-0.46135351401436,-0.179703453734953,0.632694034308864,0.0623117379020161,0.490099467715151,0.00641635935670967,-0.348894452254077,0.16989270957665,-0.526832480000218,0.0297915139923205,-0.177486385916231,0.495557343787181,-0.395728771326296,0.11587245190781,-0.532908209421496,0.0276235066372357,0.135319851891602,0.604575214396219,0.289219614166701,0.260196483237058,0.165667709297211,0.525133956138117,-0.183520006191528,0.48077242345881,-0.105211271862401,0.687777142436594,0.396121069395714,0.115478844402863,0.948604034854048,6.78684008987289e-09,0.748461948746067,0.000547786803244823,0.314598957655788,0.218753391265082,0.0738713005413075,0.778124376092138,0.580685417270751,0.014517984361144,0.355910455202989,0.160886907739408,0.163619634580292,0.530340137871797,-0.159568465549817,0.540706755990672,"6"
"ACROYT_G038446","MEblue",-0.618011252622807,0.223619009569364,0.404798892754265,0.00819370812505361,0.388259310535159,0.107011162432403,-0.476870694800033,0.0529340930397235,-0.473634371079974,0.054796696694257,-0.338942785715178,0.183237464704054,-0.249220466596498,0.334729641969189,-0.438637718454475,0.078183199989288,-0.0527502396834135,0.840645981990685,0.271800675224393,0.291272104887249,0.191344716547176,0.461924794533239,-0.150350342455788,0.564627145594779,-0.389735593876536,0.122003449868306,0.261594892992463,0.310472447289857,0.745297827683811,0.00059558455829341,0.678483446580499,0.00275221614947028,0.549497469481673,0.0223204208945133,0.0617570818902555,0.813851940627556,0.528864110161143,0.0290524986030701,0.430788191975767,0.0842974826981507,0.329917809994479,0.195925327707667,-0.15511087483788,0.552217053386285,"6"
"ACROYT_G038783","MEblue",0.0202884266616826,-0.0986944099913958,0.0738130010327798,0.938395289646368,0.706282026111432,0.778295370992269,-0.106060210786846,0.685378578164215,-0.347777468686117,0.17135704955438,-0.0408025106313729,0.876440945223408,-0.117567250715796,0.653154995323501,0.0762580843391024,0.771132184485583,-0.0616110740155683,0.814284820699831,0.223371637088806,0.388798145403653,0.0879384971533087,0.737162629482762,-0.076536982036311,0.770316216252643,0.00459864571671742,0.986024645386676,0.656072476999933,0.00423630524687734,0.592506187180197,0.0122000280642497,0.243358607933811,0.346591107154405,0.0279396629587974,0.915230479728275,0.09654672567647,0.71241528797613,0.394667676097386,0.116941816481311,-0.0323216312710129,0.901991528673798,-0.0226876781874151,0.931125472764483,0.227655831350597,0.379523924366552,"6"
"ACROYT_G038870","MEblue",-0.557111004139775,0.00313374517802978,0.554123095348295,0.0201693279523377,0.99047626678485,0.0209933190882052,-0.537460831293145,0.0260803668309985,-0.642266116291215,0.00543506878653539,-0.210603437767209,0.417159064396582,-0.370087724921324,0.143687505476241,-0.44038431327214,0.0768678846508881,0.281239184419523,0.27416776663355,0.153466968165708,0.5564889134855,-0.0104031038777484,0.968390772067032,-0.256089679987859,0.321132467265925,-0.159118226334479,0.541864455377124,0.408561921613574,0.103479803387595,0.915084415619038,2.6556611844106e-07,0.743364593997721,0.000626455895059701,0.316856795125463,0.215285920923569,0.304615114951249,0.234514894627722,0.72522717544876,0.000986376981897665,0.358273775239033,0.157927507186357,0.326528218467909,0.200835830223907,-0.220640397463757,0.394774468661364,"6"
"ACROYT_G038967","MEblue",0.496716837281385,0.126401011172094,-0.61723547267679,0.042528918398106,0.628801467497347,0.0082975540831719,0.459972548370523,0.0632021750181164,0.450874062478076,0.069305725031837,0.101819143324613,0.697389076750653,0.32041262621379,0.209897344832062,0.380414856312188,0.131983777678311,-0.404938302529653,0.106878831390319,0.238413447483083,0.356781335570665,0.388609256698497,0.123180534435716,0.317129166493535,0.214870038739012,-0.121597980899801,0.641999877445482,-0.0856659370054319,0.743737949803628,-0.58952725480208,0.0127543998134465,-0.634513642905969,0.00621962787880114,-0.15373395984004,0.555794127674475,-0.305534600149212,0.233033997249673,-0.490441117460163,0.0456353152949022,-0.534939637022228,0.0269264744382293,-0.35782329651699,0.158488737026505,0.566337948703517,0.0177830808555631,"6"
"ACROYT_G039062","MEblue",0.0814241482990846,0.248266113661036,-0.318136599852277,0.756055532726599,0.336644610711236,0.21333630306758,0.0856701199821085,0.743725831427405,0.0686648036878762,0.793432354648814,-0.127304142664646,0.626331398857364,0.12120555992999,0.643082781817239,0.0557594538973306,0.831674130642437,-0.189435276344011,0.466489699034231,0.149698822447775,0.566334871412878,0.0601023394669653,0.818760829413659,0.343684388668635,0.176795188329332,0.0176369039751861,0.946434830174872,-0.250724415128554,0.331724670232716,-0.492130689524425,0.0447826920527067,-0.437787590721876,0.0788293080858314,0.047418989581651,0.856585868851874,0.0350196037265091,0.893852240616727,-0.173475351623469,0.50550481251767,-0.163989423727902,0.529398404475202,0.00755283513145913,0.977048603722801,0.0452092019387813,0.863208652355411,"6"
"ACROYT_G039085","MEblue",0.285388617359758,0.0475276784429043,-0.330704480708761,0.266847218945765,0.856260355664043,0.194797047998193,0.0762950741470119,0.771023950699462,0.1979185668556,0.446381168100882,-0.0564996087438937,0.829470354147288,0.0456552890684023,0.861871011074766,0.246376976190187,0.340453843369418,-0.285698840950087,0.266304801192476,-0.299363961170803,0.243086447994114,-0.37690033922745,0.135889842668163,-0.40012123693971,0.111518927948274,-0.236657688119811,0.360439555633918,-0.131802682640497,0.614084157466037,-0.503956367078243,0.039147198180736,-0.121341785768686,0.642706782996848,0.20758181954854,0.42402650695451,0.199058237390172,0.443713906382455,-0.129870579935955,0.619332722787688,0.0212402455941873,0.935510663561274,0.188954702588818,0.467642128924319,-0.00996767005523043,0.969713230493842,"6"
"ACROYT_G039160","MEblue",-0.0705780148827518,-0.221715738375471,0.281975676870727,0.787798591996838,0.392415563799086,0.272859547219449,-0.0767897575546753,0.769576870134875,-0.234836704519873,0.364255850385051,0.426770237065852,0.08755783128366,0.108844487072296,0.67753199659744,-0.185682270669529,0.475526940240771,0.706931969559808,0.00150765284414186,0.370126670628337,0.143642074702443,0.11767828919675,0.652846748746682,0.131498454836032,0.614909427972933,-0.247467549906601,0.338251817351019,0.344619718047604,0.175542472313185,0.649988606326047,0.00473491473953199,0.0933955190511346,0.72144451784339,-0.420024355197811,0.0932349513727628,0.0465783838900527,0.859104140529311,0.160012725186105,0.539565518859556,-0.00718484839293547,0.97816657753658,-0.0256507809463335,0.922154326223434,0.0683967883344888,0.794222348077699,"6"
"ACROYT_G039164","MEblue",-0.0240438618009753,-0.20949377348149,0.223788337495467,0.927018429965994,0.419674220522814,0.38789070993701,0.0906277137874467,0.729404017096418,-0.160893316759617,0.537306609218383,0.241698823210631,0.349992652630802,0.0330699511640294,0.89973302608759,-0.268564962569476,0.297280305654374,0.246224824956248,0.340761711081288,0.64997124138759,0.00473640287178458,0.65566080974067,0.00426864140761455,0.392967043447388,0.11867013977802,-0.288675653191191,0.261134498952578,0.392485660576984,0.119162598651586,0.633278440448376,0.00635263725518325,0.0296019076275072,0.910205787916465,-0.207408984656508,0.424421101881778,-0.268136506171674,0.298081401345234,0.061655992984247,0.814151640777476,-0.160174485728299,0.539150248573715,-0.256852442710964,0.319642867503617,0.327019349887058,0.20011939508635,"6"
"ACROYT_G039171","MEblue",-0.55360875414454,0.0712590901248384,0.485665877566826,0.0211377690885717,0.785795438316661,0.0481112858069268,-0.515282962057589,0.0342710990245858,-0.495077592339309,0.0433244076799728,-0.0801150612143995,0.759868338521411,-0.195904215239031,0.451115438309746,-0.385911867521925,0.126031673943847,0.23411791260741,0.365768448615245,0.394651709217316,0.116957960580672,0.130818657432148,0.616755073452831,-0.0222195625409019,0.932543492631892,-0.120073893809983,0.646209468788496,0.400034561835827,0.111603700070529,0.945295172195053,1.07320027080326e-08,0.601760086553047,0.0105986111802083,0.183248037883512,0.481434189236062,-0.0317758536681186,0.903639188134137,0.46670831904408,0.0589466321927738,0.254549265077237,0.324153101009308,0.121502935620595,0.642262096941039,-0.0149634110019511,0.954545935089802,"6"
"ACROYT_G039193","MEblue",-0.544608181756281,-0.293206375643164,0.824169491860328,0.023793142271301,0.253385469737504,4.73630713098779e-05,-0.500474044639779,0.0407473517767137,-0.592102568538754,0.0122740019074986,-0.176098171201823,0.498989517179096,-0.624523271001047,0.00736235989776345,-0.661169827034995,0.00385209215319484,0.223300023584888,0.38895421236879,0.0830642888161823,0.751286021518318,0.133419519063114,0.609705572889427,-0.0525863103729879,0.841135273740793,0.106376366135289,0.684486047321123,0.218747412654441,0.398945587500667,0.821303576772219,5.29978684625097e-05,0.65723304703821,0.00414621017603004,0.28875539070356,0.260996867400899,0.100801312946657,0.700281784365398,0.567073777559979,0.0176027636309089,0.232877929595123,0.368386057835966,-0.00749555774662539,0.977222614498667,-0.331829907853723,0.193190342166097,"6"
"ACROYT_G039328","MEblue",-0.289313471413493,-0.245995498269471,0.523860976136262,0.260034845721872,0.341226039753352,0.0308983444274942,-0.268917246845686,0.296622597602528,-0.536757834706121,0.0263141952324882,-0.214569641135876,0.408234702801023,-0.50205454465502,0.0400150688483158,-0.47425993725376,0.0544329076069153,-0.0139082811100535,0.957748294775693,0.242672029562603,0.347995879928385,0.145693517939262,0.576881759343544,-0.221025967030233,0.39392778818639,-0.251380612112057,0.330418463606832,0.498794167412785,0.0415367701574434,0.738732009921257,0.000705871747079696,0.574009562208826,0.0159726086911671,0.321478790822838,0.208298859498478,0.200427907136273,0.440519181950564,0.586828848317315,0.0132735932411996,0.28012141377877,0.276160562928363,0.186625001922897,0.473248789407539,-0.0958230924561649,0.714485588135636,"6"
"ACROYT_G039334","MEblue",-0.270410475294294,-0.205190578831778,0.466052015876042,0.293844458211611,0.429502924833634,0.0593516443532946,-0.235007813445061,0.363896292224462,-0.3965037546336,0.115095789496205,-0.247987065008071,0.337205729176111,-0.56765878156506,0.0174604315664103,-0.489864740439632,0.0459289583253028,-0.050739330803147,0.846651848782442,0.29925578605435,0.243265068757845,0.217871415496142,0.400883822924961,-0.305815576763485,0.232582651780421,0.0998098767125992,0.703103229305342,0.228063882395495,0.378647005682116,0.647189838974704,0.00497969183164778,0.732246070467795,0.000830929186698333,0.456670333714215,0.0653695358835311,0.023601657609996,0.928357406807505,0.467955362391399,0.058182729015066,0.0338356217979357,0.897422910148897,-0.0790303009620506,0.763031747181405,0.10194908255795,0.697020067688975,"6"
"ACROYT_G039381","MEblue",-0.500647479182363,-0.0336740731264576,0.532754448135961,0.0406665028978041,0.897910256742435,0.0276768269053074,-0.474348381729285,0.054381619802893,-0.538746477032439,0.0256568976080656,-0.142138827256857,0.586310864360244,-0.200005194004044,0.441503888111109,-0.415999227628493,0.0967457001344558,0.252689430793314,0.327822088281355,0.296694332246382,0.247518723262555,0.262685543042619,0.308385711128037,0.0510097732835552,0.845843661741552,-0.1463012101239,0.575276242889301,0.341999957755709,0.179066211724445,0.906468147418847,5.34355840191339e-07,0.526509473325795,0.0299103286956882,0.161147121462151,0.536656336189636,0.057824701052762,0.825527964836,0.540571016390042,0.0250650794191544,0.195165836063487,0.45285717915106,0.104517451182179,0.689739534191546,-0.0988940176492682,0.705712855913035,"6"
"ACROYT_G039418","MEblue",-0.37567835114776,0.167576268957779,0.21590064785116,0.137266494149378,0.52030362185101,0.405262818090015,-0.417402335361328,0.0955113269786703,-0.35741532259483,0.158998177401906,0.014625252473299,0.955572189830298,-0.240836200275288,0.351767966614157,-0.216163469394104,0.40467736059765,0.108471722342713,0.678580718365289,0.410449149669658,0.101740339572299,0.0360375109374342,0.890783959275522,-0.344768782476413,0.175343374849305,-0.0418515685036262,0.873287926639648,0.547536406564347,0.0229023530892145,0.869251358454062,5.8933168317369e-06,0.612819734667222,0.00890886209006518,0.274160800766671,0.286936216453264,-0.0813287265960171,0.756333276342334,0.416079757529417,0.0966745472632064,0.0301835215154063,0.908448415275607,-0.0440625203306778,0.866648707901052,0.278017626482694,0.279935185415604,"6"
"ACROYT_G039427","MEblue",-0.326494711435572,-0.0460761620887851,0.370426608243245,0.200884769399041,0.860609302342354,0.143292523247386,-0.376808599837757,0.135992860529993,-0.337574060959972,0.185125689791299,0.0610074958200693,0.816074830467399,-0.223318867653188,0.388913142270232,-0.236254221379962,0.361283168802486,0.223756717241606,0.387959527809621,0.307574870611575,0.229769251645129,0.148793211615156,0.568712284958561,-0.0245955010615547,0.925348348017643,0.122970017542453,0.638219046731821,0.391251879133189,0.120431309989244,0.836924135877541,2.80030163890578e-05,0.529971654522336,0.0286556128376629,0.0529153257471615,0.840153293334375,-0.0149322070279666,0.954640631142455,0.37971368837474,0.132756767561743,-0.069393013137073,0.791286868739026,-0.0362725906984253,0.890075564224935,0.169402379299916,0.515701257354875,"6"
"ACROYT_G039453","MEblue",-0.596868529258621,0.260087658487571,0.348884676966239,0.0114228253347924,0.313369933049507,0.169905488202871,-0.475572177890939,0.0536756534147543,-0.311508994630684,0.223556697852688,-0.0935271275838808,0.721066710589557,-0.440443969482899,0.0768232460939404,-0.244642605056069,0.343972683215052,-0.137880620526092,0.597689488663466,-0.138156220001875,0.59695032866504,0.0063803854825237,0.980610732788786,-0.238721308411896,0.356142057793368,0.182416758987062,0.483459644790462,0.497634539231593,0.0420884306365727,0.652022434959525,0.00456321677308691,0.585191773192369,0.0135966262548739,0.561680562288119,0.0189582051291587,-0.0601055700616983,0.818751239403579,0.449944669074489,0.069952714630183,0.344410297125359,0.175822439737684,0.060267879298904,0.818269456255021,-0.203108752951116,0.434300522253667,"6"
"ACROYT_G039538","MEblue",-0.183245229120891,-0.206003754627373,0.37966210240222,0.4814410259623,0.427636473532699,0.132813761231454,-0.0920299241654561,0.725368297388501,0.0562233172321666,0.830292859485512,0.239271255067819,0.35500169666489,-0.0770484398191266,0.768820441585965,-0.25851831318874,0.316403695285851,0.247293952398658,0.338601786373485,0.32888514711764,0.197412917918664,0.320029436275114,0.21047379305056,0.165938354765048,0.524447736490445,0.23058791252413,0.373247644544339,-0.040445255785292,0.877515103746984,0.545334061709263,0.0235698602024523,0.287813801016102,0.262624973274429,-0.218460376776525,0.399580127034046,-0.455309561954033,0.0662784305754813,-0.124186591180425,0.634873647824242,-0.251968072893466,0.329251614904501,-0.431834225755846,0.0834633103561911,0.233686164346103,0.366678688347097,"6"
