MiniDOT Logger Concatenated Data File								
Sensor:             7530-479402								
Concatenation Date: 2025Jan14 07:21:23 IST								
								
								
            Unix Timestamp	               UTC_Date_&_Time	          Israel Standard Time	       Battery	   Temperature	           PAR	  Acceleration X	  Acceleration Y	  Acceleration Z
1720357680	           2024-07-07 13:08:00	           2024-07-07 16:08:00	3.51	28.017	173.3	1236	-40	263
1720358280	           2024-07-07 13:18:00	           2024-07-07 16:18:00	3.51	28.042	166.6	1240	-56	236
1720358880	           2024-07-07 13:28:00	           2024-07-07 16:28:00	3.52	28.058	166.4	1240	-32	240
1720359480	           2024-07-07 13:38:00	           2024-07-07 16:38:00	3.52	28.066	149.5	1240	-63	244
1720360080	           2024-07-07 13:48:00	           2024-07-07 16:48:00	3.52	28.066	134.1	1240	-32	240
1720360680	           2024-07-07 13:58:00	           2024-07-07 16:58:00	3.52	28.058	57.4	1239	-28	232
1720361280	           2024-07-07 14:08:00	           2024-07-07 17:08:00	3.52	28.05	110.6	1240	-61	240
1720361880	           2024-07-07 14:18:00	           2024-07-07 17:18:00	3.51	28.025	104.3	1240	-40	268
1720362480	           2024-07-07 14:28:00	           2024-07-07 17:28:00	3.51	28	95.3	1203	-61	384
1720363080	           2024-07-07 14:38:00	           2024-07-07 17:38:00	3.51	27.992	72.7	1240	-32	247
1720363680	           2024-07-07 14:48:00	           2024-07-07 17:48:00	3.52	28	71.7	1203	-29	401
1720364280	           2024-07-07 14:58:00	           2024-07-07 17:58:00	3.51	28.009	73.4	1238	-16	232
1720364880	           2024-07-07 15:08:00	           2024-07-07 18:08:00	3.52	28.025	62.9	1203	-45	404
1720365480	           2024-07-07 15:18:00	           2024-07-07 18:18:00	3.52	28.042	57.5	1236	-32	288
1720366080	           2024-07-07 15:28:00	           2024-07-07 18:28:00	3.52	28.066	46.4	1235	16	256
1720366680	           2024-07-07 15:38:00	           2024-07-07 18:38:00	3.52	28.091	38.3	1238	-8	224
1720367280	           2024-07-07 15:48:00	           2024-07-07 18:48:00	3.52	28.115	30.2	1243	-40	240
1720367880	           2024-07-07 15:58:00	           2024-07-07 18:58:00	3.51	28.132	25.8	1239	-16	232
1720368480	           2024-07-07 16:08:00	           2024-07-07 19:08:00	3.51	28.148	18.5	1240	-32	232
1720369080	           2024-07-07 16:18:00	           2024-07-07 19:18:00	3.51	28.156	14.8	1240	-40	248
1720369680	           2024-07-07 16:28:00	           2024-07-07 19:28:00	3.52	28.165	10.4	1240	-28	240
1720370280	           2024-07-07 16:38:00	           2024-07-07 19:38:00	3.52	28.181	6.5	1240	-29	240
1720370880	           2024-07-07 16:48:00	           2024-07-07 19:48:00	3.52	28.189	3.5	1240	-24	240
1720371480	           2024-07-07 16:58:00	           2024-07-07 19:58:00	3.52	28.197	1.3	1201	-10	380
1720372080	           2024-07-07 17:08:00	           2024-07-07 20:08:00	3.52	28.197	0.3	1235	0	236
1720372680	           2024-07-07 17:18:00	           2024-07-07 20:18:00	3.52	28.181	0	1198	-8	390
1720373280	           2024-07-07 17:28:00	           2024-07-07 20:28:00	3.52	28.181	0	1199	-36	400
1720373880	           2024-07-07 17:38:00	           2024-07-07 20:38:00	3.52	28.197	0	1238	-28	240
1720374480	           2024-07-07 17:48:00	           2024-07-07 20:48:00	3.52	28.214	0	1200	-20	398
1720375080	           2024-07-07 17:58:00	           2024-07-07 20:58:00	3.52	28.238	-0.1	1203	-32	399
1720375680	           2024-07-07 18:08:00	           2024-07-07 21:08:00	3.52	28.288	0	1238	-24	236
1720376280	           2024-07-07 18:18:00	           2024-07-07 21:18:00	3.52	28.32	0	1235	-28	246
1720376880	           2024-07-07 18:28:00	           2024-07-07 21:28:00	3.52	28.337	0	1200	-26	406
1720377480	           2024-07-07 18:38:00	           2024-07-07 21:38:00	3.52	28.37	-0.1	1238	-24	252
1720378080	           2024-07-07 18:48:00	           2024-07-07 21:48:00	3.52	28.378	-0.1	1236	-20	248
1720378680	           2024-07-07 18:58:00	           2024-07-07 21:58:00	3.52	28.378	0.1	1239	-20	232
1720379280	           2024-07-07 19:08:00	           2024-07-07 22:08:00	3.52	28.378	-0.1	1235	-15	248
1720379880	           2024-07-07 19:18:00	           2024-07-07 22:18:00	3.52	28.378	0	1239	-26	240
1720380480	           2024-07-07 19:28:00	           2024-07-07 22:28:00	3.52	28.37	0	1235	0	227
1720381080	           2024-07-07 19:38:00	           2024-07-07 22:38:00	3.52	28.337	0	1239	-16	227
1720381680	           2024-07-07 19:48:00	           2024-07-07 22:48:00	3.52	28.304	-0.1	1238	0	236
1720382280	           2024-07-07 19:58:00	           2024-07-07 22:58:00	3.52	28.279	0	1238	-32	233
1720382880	           2024-07-07 20:08:00	           2024-07-07 23:08:00	3.52	28.271	0	1238	-29	232
1720383480	           2024-07-07 20:18:00	           2024-07-07 23:18:00	3.52	28.255	0.1	1200	-31	404
1720384080	           2024-07-07 20:28:00	           2024-07-07 23:28:00	3.52	28.238	0	1196	-8	403
1720384680	           2024-07-07 20:38:00	           2024-07-07 23:38:00	3.52	28.222	0	1238	-16	232
1720385280	           2024-07-07 20:48:00	           2024-07-07 23:48:00	3.52	28.197	0	1236	14	228
1720385880	           2024-07-07 20:58:00	           2024-07-07 23:58:00	3.52	28.189	-0.1	1196	4	403
1720386480	           2024-07-07 21:08:00	           2024-07-08 00:08:00	3.52	28.148	0	1201	-32	384
1720387080	           2024-07-07 21:18:00	           2024-07-08 00:18:00	3.52	28.083	0	1207	0	352
1720387680	           2024-07-07 21:28:00	           2024-07-08 00:28:00	3.52	28.017	0	1201	-32	377
1720388280	           2024-07-07 21:38:00	           2024-07-08 00:38:00	3.52	27.992	-0.1	1201	-24	392
1720388880	           2024-07-07 21:48:00	           2024-07-08 00:48:00	3.52	27.992	-0.1	1200	-8	372
1720389480	           2024-07-07 21:58:00	           2024-07-08 00:58:00	3.52	28	-0.1	1203	-8	376
1720390080	           2024-07-07 22:08:00	           2024-07-08 01:08:00	3.52	27.976	-0.1	1203	-26	372
1720390680	           2024-07-07 22:18:00	           2024-07-08 01:18:00	3.52	27.943	0	1204	-8	376
1720391280	           2024-07-07 22:28:00	           2024-07-08 01:28:00	3.52	27.91	0	1203	-16	384
1720391880	           2024-07-07 22:38:00	           2024-07-08 01:38:00	3.52	27.894	0.1	1208	-29	368
1720392480	           2024-07-07 22:48:00	           2024-07-08 01:48:00	3.52	27.894	-0.1	1203	-56	376
1720393080	           2024-07-07 22:58:00	           2024-07-08 01:58:00	3.52	27.91	-0.1	1203	-40	368
1720393680	           2024-07-07 23:08:00	           2024-07-08 02:08:00	3.52	27.91	0	1200	-8	380
1720394280	           2024-07-07 23:18:00	           2024-07-08 02:18:00	3.52	27.902	0	1201	-8	374
1720394880	           2024-07-07 23:28:00	           2024-07-08 02:28:00	3.52	27.885	-0.1	1201	-8	371
1720395480	           2024-07-07 23:38:00	           2024-07-08 02:38:00	3.52	27.885	0	1240	-36	223
1720396080	           2024-07-07 23:48:00	           2024-07-08 02:48:00	3.52	27.877	-0.1	1200	-16	414
1720396680	           2024-07-07 23:58:00	           2024-07-08 02:58:00	3.52	27.877	0.2	1206	-64	380
1720397280	           2024-07-08 00:08:00	           2024-07-08 03:08:00	3.52	27.885	0	1240	-50	224
1720397880	           2024-07-08 00:18:00	           2024-07-08 03:18:00	3.52	27.885	-0.1	1201	6	384
1720398480	           2024-07-08 00:28:00	           2024-07-08 03:28:00	3.52	27.894	0	1200	-32	388
1720399080	           2024-07-08 00:38:00	           2024-07-08 03:38:00	3.52	27.894	0	1203	-16	376
1720399680	           2024-07-08 00:48:00	           2024-07-08 03:48:00	3.52	27.885	-0.1	1235	12	227
1720400280	           2024-07-08 00:58:00	           2024-07-08 03:58:00	3.52	27.902	-0.1	1203	-8	374
1720400880	           2024-07-08 01:08:00	           2024-07-08 04:08:00	3.52	27.91	0	1203	-36	376
1720401480	           2024-07-08 01:18:00	           2024-07-08 04:18:00	3.52	27.91	0	1203	-57	384
1720402080	           2024-07-08 01:28:00	           2024-07-08 04:28:00	3.52	27.902	0	1200	0	371
1720402680	           2024-07-08 01:38:00	           2024-07-08 04:38:00	3.52	27.902	0	1201	-32	400
1720403280	           2024-07-08 01:48:00	           2024-07-08 04:48:00	3.52	27.894	-0.1	1201	-26	404
1720403880	           2024-07-08 01:58:00	           2024-07-08 04:58:00	3.52	27.902	0	1204	-48	384
1720404480	           2024-07-08 02:08:00	           2024-07-08 05:08:00	3.52	27.894	0	1203	-44	396
1720405080	           2024-07-08 02:18:00	           2024-07-08 05:18:00	3.52	27.918	-0.1	1203	-64	392
1720405680	           2024-07-08 02:28:00	           2024-07-08 05:28:00	3.52	27.927	0	1200	-20	399
1720406280	           2024-07-08 02:38:00	           2024-07-08 05:38:00	3.52	27.951	0.3	1203	-24	368
1720406880	           2024-07-08 02:48:00	           2024-07-08 05:48:00	3.52	27.959	1.2	1206	-40	376
1720407480	           2024-07-08 02:58:00	           2024-07-08 05:58:00	3.52	27.968	3.3	1200	-16	384
1720408080	           2024-07-08 03:08:00	           2024-07-08 06:08:00	3.52	27.968	6	1240	-24	224
1720408680	           2024-07-08 03:18:00	           2024-07-08 06:18:00	3.52	27.959	9.4	1236	6	209
1720409280	           2024-07-08 03:28:00	           2024-07-08 06:28:00	3.52	27.984	12.3	1204	-29	388
1720409880	           2024-07-08 03:38:00	           2024-07-08 06:38:00	3.52	27.984	18.6	1203	-46	385
1720410480	           2024-07-08 03:48:00	           2024-07-08 06:48:00	3.52	27.992	22.6	1240	-36	224
1720411080	           2024-07-08 03:58:00	           2024-07-08 06:58:00	3.52	28.009	25.3	1240	-40	217
1720411680	           2024-07-08 04:08:00	           2024-07-08 07:08:00	3.52	28	28.6	1239	-32	232
1720412280	           2024-07-08 04:18:00	           2024-07-08 07:18:00	3.52	28.017	40.5	1240	-24	240
1720412880	           2024-07-08 04:28:00	           2024-07-08 07:28:00	3.52	28.033	49.9	1240	-32	230
1720413480	           2024-07-08 04:38:00	           2024-07-08 07:38:00	3.52	28.05	58.3	1240	-32	230
1720414080	           2024-07-08 04:48:00	           2024-07-08 07:48:00	3.52	28.058	64	1240	-10	224
1720414680	           2024-07-08 04:58:00	           2024-07-08 07:58:00	3.52	28.066	71.5	1239	-16	232
1720415280	           2024-07-08 05:08:00	           2024-07-08 08:08:00	3.52	28.083	82.6	1240	-30	232
1720415880	           2024-07-08 05:18:00	           2024-07-08 08:18:00	3.52	28.099	91.4	1240	-56	228
1720416480	           2024-07-08 05:28:00	           2024-07-08 08:28:00	3.52	28.107	107.7	1240	6	214
1720417080	           2024-07-08 05:38:00	           2024-07-08 08:38:00	3.52	28.115	135.9	1240	-24	223
1720417680	           2024-07-08 05:48:00	           2024-07-08 08:48:00	3.52	28.124	133.7	1240	-16	230
1720418280	           2024-07-08 05:58:00	           2024-07-08 08:58:00	3.52	28.132	146.1	1236	-32	248
1720418880	           2024-07-08 06:08:00	           2024-07-08 09:08:00	3.52	28.148	68.7	1240	-44	228
1720419480	           2024-07-08 06:18:00	           2024-07-08 09:18:00	3.52	28.148	136.2	1236	-20	232
1720420080	           2024-07-08 06:28:00	           2024-07-08 09:28:00	3.52	28.173	139.7	1239	12	224
1720420680	           2024-07-08 06:38:00	           2024-07-08 09:38:00	3.52	28.173	184.2	1238	-26	232
1720421280	           2024-07-08 06:48:00	           2024-07-08 09:48:00	3.52	28.173	187.1	1240	-16	240
1720421880	           2024-07-08 06:58:00	           2024-07-08 09:58:00	3.52	28.197	199.8	1240	-8	236
1720422480	           2024-07-08 07:08:00	           2024-07-08 10:08:00	3.52	28.214	216.4	1203	-44	398
1720423080	           2024-07-08 07:18:00	           2024-07-08 10:18:00	3.52	28.214	214.6	1238	-28	248
1720423680	           2024-07-08 07:28:00	           2024-07-08 10:28:00	3.52	28.222	221.1	1238	-48	232
1720424280	           2024-07-08 07:38:00	           2024-07-08 10:38:00	3.52	28.255	234.3	1240	-32	240
1720424880	           2024-07-08 07:48:00	           2024-07-08 10:48:00	3.52	28.263	227.2	1239	-8	224
1720425480	           2024-07-08 07:58:00	           2024-07-08 10:58:00	3.52	28.271	229.2	1241	-36	224
1720426080	           2024-07-08 08:08:00	           2024-07-08 11:08:00	3.52	28.263	232.5	1236	-8	242
1720426680	           2024-07-08 08:18:00	           2024-07-08 11:18:00	3.52	28.263	230.5	1236	-29	248
1720427280	           2024-07-08 08:28:00	           2024-07-08 11:28:00	3.52	28.271	239.3	1240	-13	248
1720427880	           2024-07-08 08:38:00	           2024-07-08 11:38:00	3.52	28.279	260.3	1235	-16	241
1720428480	           2024-07-08 08:48:00	           2024-07-08 11:48:00	3.52	28.279	250.8	1240	-45	228
1720429080	           2024-07-08 08:58:00	           2024-07-08 11:58:00	3.52	28.279	258.6	1235	-28	264
1720429680	           2024-07-08 09:08:00	           2024-07-08 12:08:00	3.52	28.288	234.1	1240	-45	240
1720430280	           2024-07-08 09:18:00	           2024-07-08 12:18:00	3.52	28.296	226.8	1238	-28	248
1720430880	           2024-07-08 09:28:00	           2024-07-08 12:28:00	3.52	28.304	206.4	1240	-48	240
1720431480	           2024-07-08 09:38:00	           2024-07-08 12:38:00	3.52	28.32	215	1238	-32	256
1720432080	           2024-07-08 09:48:00	           2024-07-08 12:48:00	3.52	28.32	209.8	1238	-8	256
1720432680	           2024-07-08 09:58:00	           2024-07-08 12:58:00	3.52	28.32	199	1240	-32	228
1720433280	           2024-07-08 10:08:00	           2024-07-08 13:08:00	3.52	28.337	192	1238	-13	240
1720433880	           2024-07-08 10:18:00	           2024-07-08 13:18:00	3.52	28.361	190	1203	-29	384
1720434480	           2024-07-08 10:28:00	           2024-07-08 13:28:00	3.52	28.361	191.5	1236	-26	256
1720435080	           2024-07-08 10:38:00	           2024-07-08 13:38:00	3.52	28.37	204.9	1240	0	236
1720435680	           2024-07-08 10:48:00	           2024-07-08 13:48:00	3.52	28.378	199.1	1240	-26	240
1720436280	           2024-07-08 10:58:00	           2024-07-08 13:58:00	3.52	28.386	225.4	1238	-12	236
1720436880	           2024-07-08 11:08:00	           2024-07-08 14:08:00	3.52	28.402	252.5	1240	0	224
1720437480	           2024-07-08 11:18:00	           2024-07-08 14:18:00	3.52	28.402	264.5	1240	-36	256
1720438080	           2024-07-08 11:28:00	           2024-07-08 14:28:00	3.52	28.427	253.6	1238	-24	256
1720438680	           2024-07-08 11:38:00	           2024-07-08 14:38:00	3.52	28.435	268	1240	-58	256
1720439280	           2024-07-08 11:48:00	           2024-07-08 14:48:00	3.52	28.435	270.9	1235	-40	250
1720439880	           2024-07-08 11:58:00	           2024-07-08 14:58:00	3.52	28.452	264.6	1240	-48	248
1720440480	           2024-07-08 12:08:00	           2024-07-08 15:08:00	3.52	28.46	255.5	1240	-40	258
1720441080	           2024-07-08 12:18:00	           2024-07-08 15:18:00	3.52	28.484	228	1238	-20	240
1720441680	           2024-07-08 12:28:00	           2024-07-08 15:28:00	3.52	28.492	236.7	1240	-47	244
1720442280	           2024-07-08 12:38:00	           2024-07-08 15:38:00	3.52	28.501	228	1240	-32	232
1720442880	           2024-07-08 12:48:00	           2024-07-08 15:48:00	3.52	28.517	205.1	1238	-32	252
1720443480	           2024-07-08 12:58:00	           2024-07-08 15:58:00	3.52	28.525	86.2	1235	-16	240
1720444080	           2024-07-08 13:08:00	           2024-07-08 16:08:00	3.52	28.542	88.7	1238	-32	243
1720444680	           2024-07-08 13:18:00	           2024-07-08 16:18:00	3.52	28.558	65.9	1238	-24	232
1720445280	           2024-07-08 13:28:00	           2024-07-08 16:28:00	3.52	28.574	165.4	1240	-40	252
1720445880	           2024-07-08 13:38:00	           2024-07-08 16:38:00	3.52	28.582	160.3	1235	-20	262
1720446480	           2024-07-08 13:48:00	           2024-07-08 16:48:00	3.52	28.599	181.1	1239	-16	248
1720447080	           2024-07-08 13:58:00	           2024-07-08 16:58:00	3.52	28.615	143.4	1235	4	240
1720447680	           2024-07-08 14:08:00	           2024-07-08 17:08:00	3.52	28.632	65.9	1235	-56	306
1720448280	           2024-07-08 14:18:00	           2024-07-08 17:18:00	3.52	28.64	66.8	1236	-8	259
1720448880	           2024-07-08 14:28:00	           2024-07-08 17:28:00	3.52	28.656	106.4	1236	-24	240
1720449480	           2024-07-08 14:38:00	           2024-07-08 17:38:00	3.52	28.672	56.5	1235	-24	264
1720450080	           2024-07-08 14:48:00	           2024-07-08 17:48:00	3.52	28.672	86	1238	-58	248
1720450680	           2024-07-08 14:58:00	           2024-07-08 17:58:00	3.52	28.672	79.1	1236	-31	252
1720451280	           2024-07-08 15:08:00	           2024-07-08 18:08:00	3.52	28.681	44.5	1233	-45	284
1720451880	           2024-07-08 15:18:00	           2024-07-08 18:18:00	3.52	28.689	59.5	1235	-28	252
1720452480	           2024-07-08 15:28:00	           2024-07-08 18:28:00	3.52	28.697	47.1	1238	-8	240
1720453080	           2024-07-08 15:38:00	           2024-07-08 18:38:00	3.52	28.705	40.7	1235	-32	232
1720453680	           2024-07-08 15:48:00	           2024-07-08 18:48:00	3.52	28.705	35.6	1236	0	236
1720454280	           2024-07-08 15:58:00	           2024-07-08 18:58:00	3.52	28.713	28.9	1238	-16	243
1720454880	           2024-07-08 16:08:00	           2024-07-08 19:08:00	3.52	28.713	18.6	1240	-32	236
1720455480	           2024-07-08 16:18:00	           2024-07-08 19:18:00	3.52	28.721	14.4	1235	-20	264
1720456080	           2024-07-08 16:28:00	           2024-07-08 19:28:00	3.52	28.721	10.7	1239	-40	240
1720456680	           2024-07-08 16:38:00	           2024-07-08 19:38:00	3.52	28.721	6.6	1238	-32	240
1720457280	           2024-07-08 16:48:00	           2024-07-08 19:48:00	3.52	28.721	3.6	1238	-16	240
1720457880	           2024-07-08 16:58:00	           2024-07-08 19:58:00	3.52	28.721	1.5	1238	-40	243
1720458480	           2024-07-08 17:08:00	           2024-07-08 20:08:00	3.52	28.705	0.4	1238	-8	240
1720459080	           2024-07-08 17:18:00	           2024-07-08 20:18:00	3.52	28.705	0	1238	-16	240
1720459680	           2024-07-08 17:28:00	           2024-07-08 20:28:00	3.52	28.705	0	1200	-32	396
1720460280	           2024-07-08 17:38:00	           2024-07-08 20:38:00	3.52	28.705	-0.1	1235	0	231
1720460880	           2024-07-08 17:48:00	           2024-07-08 20:48:00	3.52	28.705	0.1	1235	12	259
1720461480	           2024-07-08 17:58:00	           2024-07-08 20:58:00	3.52	28.705	-0.1	1235	0	240
1720462080	           2024-07-08 18:08:00	           2024-07-08 21:08:00	3.52	28.705	0	1235	3	240
1720462680	           2024-07-08 18:18:00	           2024-07-08 21:18:00	3.52	28.713	0	1238	-24	232
1720463280	           2024-07-08 18:28:00	           2024-07-08 21:28:00	3.52	28.705	0.1	1235	0	240
1720463880	           2024-07-08 18:38:00	           2024-07-08 21:38:00	3.52	28.721	0.1	1238	0	232
1720464480	           2024-07-08 18:48:00	           2024-07-08 21:48:00	3.52	28.713	0	1238	-32	236
1720465080	           2024-07-08 18:58:00	           2024-07-08 21:58:00	3.52	28.697	0	1240	-16	231
1720465680	           2024-07-08 19:08:00	           2024-07-08 22:08:00	3.52	28.705	0	1236	-10	232
1720466280	           2024-07-08 19:18:00	           2024-07-08 22:18:00	3.52	28.697	0	1239	-13	243
1720466880	           2024-07-08 19:28:00	           2024-07-08 22:28:00	3.52	28.697	-0.1	1198	0	391
1720467480	           2024-07-08 19:38:00	           2024-07-08 22:38:00	3.52	28.705	-0.1	1235	6	243
1720468080	           2024-07-08 19:48:00	           2024-07-08 22:48:00	3.52	28.713	-0.1	1239	-40	240
1720468680	           2024-07-08 19:58:00	           2024-07-08 22:58:00	3.52	28.705	-0.1	1240	-24	232
1720469280	           2024-07-08 20:08:00	           2024-07-08 23:08:00	3.52	28.705	-0.1	1235	-13	226
1720469880	           2024-07-08 20:18:00	           2024-07-08 23:18:00	3.52	28.705	-0.1	1235	0	227
1720470480	           2024-07-08 20:28:00	           2024-07-08 23:28:00	3.52	28.705	0.1	1238	-24	240
1720471080	           2024-07-08 20:38:00	           2024-07-08 23:38:00	3.52	28.705	0	1235	-8	224
1720471680	           2024-07-08 20:48:00	           2024-07-08 23:48:00	3.52	28.705	0	1239	-32	236
1720472280	           2024-07-08 20:58:00	           2024-07-08 23:58:00	3.52	28.697	0.1	1235	-10	227
1720472880	           2024-07-08 21:08:00	           2024-07-09 00:08:00	3.52	28.713	0	1238	0	216
1720473480	           2024-07-08 21:18:00	           2024-07-09 00:18:00	3.52	28.713	0.1	1235	17	220
1720474080	           2024-07-08 21:28:00	           2024-07-09 00:28:00	3.52	28.721	0	1239	-32	240
1720474680	           2024-07-08 21:38:00	           2024-07-09 00:38:00	3.52	28.721	0	1235	2	216
1720475280	           2024-07-08 21:48:00	           2024-07-09 00:48:00	3.52	28.73	-0.1	1240	-40	238
1720475880	           2024-07-08 21:58:00	           2024-07-09 00:58:00	3.52	28.738	0	1238	-48	236
1720476480	           2024-07-08 22:08:00	           2024-07-09 01:08:00	3.52	28.754	-0.1	1235	24	236
1720477080	           2024-07-08 22:18:00	           2024-07-09 01:18:00	3.52	28.754	0	1238	-32	243
1720477680	           2024-07-08 22:28:00	           2024-07-09 01:28:00	3.52	28.762	0	1238	-20	248
1720478280	           2024-07-08 22:38:00	           2024-07-09 01:38:00	3.52	28.754	-0.1	1240	-25	224
1720478880	           2024-07-08 22:48:00	           2024-07-09 01:48:00	3.52	28.762	0	1235	-32	248
1720479480	           2024-07-08 22:58:00	           2024-07-09 01:58:00	3.52	28.754	0.1	1235	12	220
1720480080	           2024-07-08 23:08:00	           2024-07-09 02:08:00	3.52	28.754	-0.2	1235	-40	240
1720480680	           2024-07-08 23:18:00	           2024-07-09 02:18:00	3.52	28.762	0.1	1233	20	240
1720481280	           2024-07-08 23:28:00	           2024-07-09 02:28:00	3.52	28.762	0	1235	-20	230
1720481880	           2024-07-08 23:38:00	           2024-07-09 02:38:00	3.52	28.77	0	1236	-32	246
1720482480	           2024-07-08 23:48:00	           2024-07-09 02:48:00	3.52	28.77	-0.1	1238	14	216
1720483080	           2024-07-08 23:58:00	           2024-07-09 02:58:00	3.52	28.77	0	1235	-15	240
1720483680	           2024-07-09 00:08:00	           2024-07-09 03:08:00	3.52	28.77	0	1238	-16	231
1720484280	           2024-07-09 00:18:00	           2024-07-09 03:18:00	3.52	28.779	0	1238	-32	236
1720484880	           2024-07-09 00:28:00	           2024-07-09 03:28:00	3.52	28.779	0	1235	0	236
1720485480	           2024-07-09 00:38:00	           2024-07-09 03:38:00	3.52	28.795	-0.1	1235	0	236
1720486080	           2024-07-09 00:48:00	           2024-07-09 03:48:00	3.52	28.787	0	1238	-24	248
1720486680	           2024-07-09 00:58:00	           2024-07-09 03:58:00	3.52	28.795	-0.1	1240	-16	226
1720487280	           2024-07-09 01:08:00	           2024-07-09 04:08:00	3.52	28.803	0	1240	-20	242
1720487880	           2024-07-09 01:18:00	           2024-07-09 04:18:00	3.52	28.819	0	1235	6	236
1720488480	           2024-07-09 01:28:00	           2024-07-09 04:28:00	3.52	28.828	0	1239	-32	230
1720489080	           2024-07-09 01:38:00	           2024-07-09 04:38:00	3.52	28.828	0	1235	-16	256
1720489680	           2024-07-09 01:48:00	           2024-07-09 04:48:00	3.52	28.836	0	1238	-12	236
1720490280	           2024-07-09 01:58:00	           2024-07-09 04:58:00	3.52	28.844	-0.1	1235	-16	252
1720490880	           2024-07-09 02:08:00	           2024-07-09 05:08:00	3.52	28.852	0	1236	-32	252
1720491480	           2024-07-09 02:18:00	           2024-07-09 05:18:00	3.52	28.852	-0.1	1240	-24	232
1720492080	           2024-07-09 02:28:00	           2024-07-09 05:28:00	3.52	28.852	0.1	1233	0	244
1720492680	           2024-07-09 02:38:00	           2024-07-09 05:38:00	3.52	28.86	0.3	1235	-14	240
1720493280	           2024-07-09 02:48:00	           2024-07-09 05:48:00	3.52	28.86	1.3	1235	-26	252
1720493880	           2024-07-09 02:58:00	           2024-07-09 05:58:00	3.52	28.852	3	1238	-24	232
1720494480	           2024-07-09 03:08:00	           2024-07-09 06:08:00	3.52	28.852	5	1235	8	232
1720495080	           2024-07-09 03:18:00	           2024-07-09 06:18:00	3.52	28.852	8	1239	-24	240
1720495680	           2024-07-09 03:28:00	           2024-07-09 06:28:00	3.52	28.844	10.6	1235	0	224
1720496280	           2024-07-09 03:38:00	           2024-07-09 06:38:00	3.52	28.852	14.4	1238	-16	240
1720496880	           2024-07-09 03:48:00	           2024-07-09 06:48:00	3.52	28.852	24.1	1235	22	220
1720497480	           2024-07-09 03:58:00	           2024-07-09 06:58:00	3.52	28.852	28.5	1238	-12	244
1720498080	           2024-07-09 04:08:00	           2024-07-09 07:08:00	3.52	28.844	33.5	1238	-25	236
1720498680	           2024-07-09 04:18:00	           2024-07-09 07:18:00	3.52	28.836	38.8	1235	-29	231
1720499280	           2024-07-09 04:28:00	           2024-07-09 07:28:00	3.52	28.844	46.1	1240	-29	252
1720499880	           2024-07-09 04:38:00	           2024-07-09 07:38:00	3.52	28.86	56.6	1240	-26	240
1720500480	           2024-07-09 04:48:00	           2024-07-09 07:48:00	3.52	28.86	56.6	1238	-32	252
1720501080	           2024-07-09 04:58:00	           2024-07-09 07:58:00	3.52	28.868	41.7	1236	0	236
1720501680	           2024-07-09 05:08:00	           2024-07-09 08:08:00	3.52	28.868	43.6	1239	-46	256
1720502280	           2024-07-09 05:18:00	           2024-07-09 08:18:00	3.52	28.868	79.2	1233	3	240
1720502880	           2024-07-09 05:28:00	           2024-07-09 08:28:00	3.52	28.868	59.3	1238	-32	240
1720503480	           2024-07-09 05:38:00	           2024-07-09 08:38:00	3.52	28.877	55	1235	2	243
1720504080	           2024-07-09 05:48:00	           2024-07-09 08:48:00	3.52	28.885	49.2	1238	-26	236
1720504680	           2024-07-09 05:58:00	           2024-07-09 08:58:00	3.52	28.893	108.8	1235	3	262
1720505280	           2024-07-09 06:08:00	           2024-07-09 09:08:00	3.52	28.901	39.9	1235	-8	260
1720505880	           2024-07-09 06:18:00	           2024-07-09 09:18:00	3.52	28.909	131.7	1240	-32	232
1720506480	           2024-07-09 06:28:00	           2024-07-09 09:28:00	3.52	28.917	148.8	1236	-12	238
1720507080	           2024-07-09 06:38:00	           2024-07-09 09:38:00	3.52	28.926	147.6	1235	0	270
1720507680	           2024-07-09 06:48:00	           2024-07-09 09:48:00	3.52	28.934	173.7	1238	-40	262
1720508280	           2024-07-09 06:58:00	           2024-07-09 09:58:00	3.52	28.95	181.2	1240	-24	256
1720508880	           2024-07-09 07:08:00	           2024-07-09 10:08:00	3.52	28.958	84.2	1232	0	264
1720509480	           2024-07-09 07:18:00	           2024-07-09 10:18:00	3.52	28.966	179.4	1232	-36	295
1720510080	           2024-07-09 07:28:00	           2024-07-09 10:28:00	3.52	28.975	190	1238	-48	240
1720510680	           2024-07-09 07:38:00	           2024-07-09 10:38:00	3.52	28.975	208.1	1233	-16	259
1720511280	           2024-07-09 07:48:00	           2024-07-09 10:48:00	3.52	28.991	212.5	1235	-13	256
1720511880	           2024-07-09 07:58:00	           2024-07-09 10:58:00	3.52	28.991	228.5	1233	-12	240
1720512480	           2024-07-09 08:08:00	           2024-07-09 11:08:00	3.52	28.991	223.6	1235	0	264
1720513080	           2024-07-09 08:18:00	           2024-07-09 11:18:00	3.52	28.991	214.4	1235	-28	268
1720513680	           2024-07-09 08:28:00	           2024-07-09 11:28:00	3.52	29.007	231.1	1235	-8	248
1720514280	           2024-07-09 08:38:00	           2024-07-09 11:38:00	3.52	29.015	217.3	1235	-12	260
1720514880	           2024-07-09 08:48:00	           2024-07-09 11:48:00	3.52	29.032	207.8	1235	0	240
1720515480	           2024-07-09 08:58:00	           2024-07-09 11:58:00	3.52	29.04	206	1232	-8	264
