"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Expression"
"ACROYT_G008166",39.834359476927,-1.62342205435008,0.41926505227029,-3.87206623962423,0.000107916613112849,0.00661032079369021,"Down"
"ACROYT_G022508",31.3163705126497,-1.89479969500914,0.490133960779012,-3.86588126233402,0.000110688783599948,0.00675332831481735,"Down"
"ACROYT_G009998",60.1787287729827,-1.8310313417732,0.474528606099741,-3.85863216302779,0.000114023401727853,0.00687525480105912,"Down"
"ACROYT_G023494",236.501059481637,1.48785677675752,0.385452327059448,3.86002800426225,0.000113374031342842,0.00687525480105912,"Up"
"ACROYT_G023954",348.043835849035,-1.03194581166604,0.26740304524045,-3.85914008846873,0.000113786700743084,0.00687525480105912,"Down"
"ACROYT_G006252",3725.42149121413,1.1572784694562,0.300084077720565,3.85651407514478,0.000115015478360763,0.00688131365882454,"Up"
"ACROYT_G024947",123.260335257025,-2.7400221943243,0.710477519330365,-3.8565923900123,0.00011497865251328,0.00688131365882454,"Down"
"ACROYT_G037500",45.7741189944792,1.65675527968641,0.430287278328097,3.85034688016762,0.000117950652437331,0.00700263950393326,"Up"
"ACROYT_G004573",190.363310028226,1.24155625227059,0.322859954473675,3.84549472632669,0.000120309452197248,0.00703445721256331,"Up"
"ACROYT_G005937",441.314940398838,-1.14700287486096,0.29860633525101,-3.8411873408405,0.000122440620922408,0.00713205065871054,"Down"
"ACROYT_G019686",24.0187974741837,-2.74062292095942,0.714781419167376,-3.83421119725226,0.000125967876786485,0.00728254736358119,"Down"
"ACROYT_G017160",44.2408479823549,-2.83000789658418,0.739038703636009,-3.82930945654237,0.00012850333509155,0.00737389397945413,"Down"
"ACROYT_G040025",90.0037355324288,-1.06243733755227,0.277387814158846,-3.8301514461766,0.000128064416318693,0.00737389397945413,"Down"
"ACROYT_G036895",341.056058884309,1.19867506759989,0.313156837096888,3.82771482402292,0.000129338485102525,0.00739432909645399,"Up"
"ACROYT_G022131",61.7906928320956,-1.62995986776783,0.426372484117864,-3.82285426119864,0.000131915755024288,0.00748621909762837,"Down"
"ACROYT_G039494",93.4680513085592,2.28613731787011,0.597891873471225,3.82366347379387,0.000131483346074216,0.00748621909762837,"Up"
"ACROYT_G007286",32.6087917382816,2.01208423724632,0.526691159151448,3.82023544972349,0.000133324340302754,0.00753844145389492,"Up"
"ACROYT_G021464",14.1349468135918,2.76731253181578,0.725574669373822,3.81395967723624,0.000136757791289998,0.00770435498668764,"Up"
"ACROYT_G040846",162.349726360256,-1.57876171027714,0.414250420790758,-3.81112880287113,0.000138333660944789,0.00776479414670462,"Down"
"ACROYT_G025889",20.8292331345592,-2.55858250326651,0.671765561540599,-3.80874318325989,0.000139674934908313,0.0078116749827707,"Down"
"ACROYT_G017487",106.241300382953,-3.43577490881604,0.9023389938671,-3.8076320896779,0.000140303800848237,0.00781851794185339,"Down"
"ACROYT_G001501",223.078216605464,-1.51260622464782,0.397715954849036,-3.80323244819778,0.00014282022895613,0.00790393514026504,"Down"
"ACROYT_G001773",38.0243441232549,-3.87529361631167,1.0189948340492,-3.80305521364845,0.000142922485668299,0.00790393514026504,"Down"
"ACROYT_G006843",23.3297326443051,-1.81510922448857,0.477374373550659,-3.8022762114103,0.000143372754552618,0.00790393514026504,"Down"
"ACROYT_G037682",173.718636810278,-1.88900666000457,0.498197093043716,-3.79168543209226,0.000149628364775012,0.00821944284223164,"Down"
"ACROYT_G001679",13.4243680006103,4.91694879076965,1.30168506432779,3.77737205835486,0.000158491876687416,0.0084947243352325,"Up"
"ACROYT_G003671",113.604286488677,-1.46811459075573,0.388328073140357,-3.78060380462141,0.000156448471872408,0.0084947243352325,"Down"
"ACROYT_G007875",304.083520493823,-1.55099731672859,0.410312985342257,-3.78003468604546,0.000156806512374165,0.0084947243352325,"Down"
"ACROYT_G027369",1052.38808117214,-2.37294932285062,0.627954820771824,-3.77885358047576,0.000157552024889987,0.0084947243352325,"Down"
"ACROYT_G035770",13.5588483949928,-2.26984419571418,0.600213011372027,-3.78173107331603,0.000155741561468256,0.0084947243352325,"Down"
"ACROYT_G040083",31.4758268283437,-4.28221782044792,1.13343979153506,-3.77807260026435,0.000158046809438916,0.0084947243352325,"Down"
"ACROYT_G009999",50.0511245616613,-1.76849970017365,0.46881082505941,-3.77230986496428,0.00016174321206092,0.00853254805462663,"Down"
"ACROYT_G011523",1999.32470300995,1.01791744435816,0.269647257994024,3.7749964599333,0.000160009935827564,0.00853254805462663,"Up"
"ACROYT_G021042",235.53514368907,-1.13300275656674,0.300373992771899,-3.77197355240783,0.000161961426535735,0.00853254805462663,"Down"
"ACROYT_G021857",320.235178693094,-2.19994994860324,0.583198979498537,-3.77221158804988,0.00016180694984787,0.00853254805462663,"Down"
"ACROYT_G042352",6336.38484952024,-1.16786089301505,0.309415579244611,-3.77440882539334,0.000160387552399435,0.00853254805462663,"Down"
"ACROYT_G012548",87.8980793387364,-1.05162409396278,0.279281990014376,-3.7654561753468,0.000166245282091656,0.00872844276995511,"Down"
"ACROYT_G013089",178.717803575188,1.00482975156827,0.267007306367882,3.76330432764943,0.000167682938071706,0.00877408078669443,"Up"
"ACROYT_G019567",55.0224411539588,-1.90598544089119,0.507127412568533,-3.75839560957201,0.00017100635584461,0.00891775036762637,"Down"
"ACROYT_G001164",75.6175376996493,-1.24191074376876,0.330666572711784,-3.75577952613684,0.000172802769919834,0.00895253980991846,"Down"
"ACROYT_G018411",74.4416470551932,1.24019103466561,0.330433352758331,3.75322595105176,0.000174573366337487,0.00895253980991846,"Up"
"ACROYT_G021860",2561.06990709552,-1.33798963795242,0.356416817814561,-3.75400253600983,0.000174033101013934,0.00895253980991846,"Down"
"ACROYT_G026043",809.177087142634,1.45646385250842,0.387961846846702,3.75414197129523,0.00017393626342021,0.00895253980991846,"Up"
"ACROYT_G024903",1002.06706667332,1.06477849697085,0.283820147735513,3.7515958802301,0.000175712530721745,0.00895557504497786,"Up"
"ACROYT_G031151",48.3529694537348,-1.59023304468668,0.423977889686537,-3.75074522367758,0.000176309778777925,0.00895557504497786,"Down"
"ACROYT_G039171",280.11570110914,-1.47393724984638,0.392981268716042,-3.75065522756866,0.00017637307681221,0.00895557504497786,"Down"
"ACROYT_G003306",548.614735303708,-1.28353838629456,0.342398084283793,-3.74867280282654,0.000177772831032374,0.00896765169874419,"Down"
"ACROYT_G008499",28.0435413758875,-2.61043980172803,0.698243248220808,-3.73858223245221,0.000185060961097811,0.00921484192098647,"Down"
"ACROYT_G010077",82.1122641882283,-2.3729081961174,0.635080277453508,-3.73639094199569,0.000186680358564705,0.00923589107309225,"Down"
"ACROYT_G000004",64.4793755299106,1.00853960066023,0.270238009613739,3.73204199550526,0.000189933826352473,0.00932790729827574,"Up"
"ACROYT_G012287",64.6062933345997,-1.38864413580183,0.372221974354375,-3.73068822229117,0.000190957418130029,0.00932790729827574,"Down"
"ACROYT_G025695",12.199580610432,2.39266231213568,0.642524757254595,3.72384454469761,0.000196211771709052,0.0095242921638394,"Up"
"ACROYT_G043362",591.283298101011,1.16780071698361,0.313600439614422,3.72384910690639,0.000196208224173251,0.0095242921638394,"Up"
"ACROYT_G024697",45.9062161640212,-3.33600637230498,0.896081627411513,-3.72288223556331,0.000196961403919114,0.00953070918776001,"Down"
"ACROYT_G000671",65.3722757101439,-1.15203141566269,0.309936124862003,-3.71699625584345,0.00020160542993877,0.00965239259790231,"Down"
"ACROYT_G002415",37.6304792751195,-3.89035903559468,1.04632754172974,-3.71810822179382,0.000200720284369235,0.00965239259790231,"Down"
"ACROYT_G017161",53.4800253625794,-2.52974969331112,0.680770513746346,-3.71600949546075,0.000202393979193153,0.00965239259790231,"Down"
"ACROYT_G037441",1062.28963820645,-1.40104180678603,0.377097535471195,-3.71533005389544,0.000202938624336097,0.00965239259790231,"Down"
"ACROYT_G039442",63.2223711137561,1.43558725018427,0.386441616457175,3.71488780982097,0.000203293869721523,0.00965239259790231,"Up"
"ACROYT_G033070",14.096437256255,2.43076805473091,0.654666347186055,3.7129876389386,0.000204826894803225,0.00966883164581829,"Up"
"ACROYT_G006534",66.8362144676455,1.81183680470994,0.488161441132363,3.71155247433536,0.000205991951887539,0.00969418222358554,"Up"
"ACROYT_G019624",153.734048354621,1.33117853016256,0.35903305066543,3.70767684951388,0.000209169336269861,0.00978405416564114,"Up"
"ACROYT_G027535",20.9465073747038,-2.19116081750662,0.591154308901805,-3.70658013400455,0.000210076786597477,0.00979681352845514,"Down"
"ACROYT_G032605",326.477271908024,-1.92334897569969,0.519997017531569,-3.69876924454269,0.000216647452307097,0.00992335333475476,"Down"
"ACROYT_G033840",127.87099310436,-1.71894289062759,0.465186754912846,-3.69516731178135,0.000219742038294053,0.0100353198316775,"Down"
"ACROYT_G001051",11.8129734893875,-2.05583367265748,0.556779177216627,-3.69236809992557,0.000222175575938497,0.0100474898381657,"Down"
"ACROYT_G011461",48.9077061448143,-2.86420633088927,0.775554092326917,-3.69310968664444,0.000221528414323762,0.0100474898381657,"Down"
"ACROYT_G002432",27.3607837589464,-2.46850162798677,0.669296119055799,-3.6882055008315,0.000225841221137181,0.0101339682833533,"Down"
"ACROYT_G005463",218.339102579238,1.05350322784803,0.285610130602014,3.68860595255299,0.000225486124907646,0.0101339682833533,"Up"
"ACROYT_G024026",1928.93064274209,1.05792376972176,0.286958339199458,3.68668069613554,0.000227198135373711,0.0101521585989605,"Up"
"ACROYT_G036825",141.823498561385,-1.45938937095191,0.396056014787414,-3.68480547312291,0.000228877377069075,0.0101521585989605,"Down"
"ACROYT_G042867",33.3052929262431,-1.79429508538748,0.486918135028437,-3.68500361006822,0.000228699398767576,0.0101521585989605,"Down"
"ACROYT_G043489",66.7895199491369,-1.13778506051963,0.309166425641097,-3.68017018070536,0.000233078350045854,0.0103088751040338,"Down"
"ACROYT_G022500",544.420624648455,-1.02547710951764,0.278833606576452,-3.67773856999718,0.000235310953219534,0.0103778853539906,"Down"
"ACROYT_G020377",479.326357303708,-1.67960809512935,0.457276310682247,-3.67307043005008,0.000239653395201544,0.0105392872032223,"Down"
"ACROYT_G042982",219.975160665477,-1.46317512493454,0.398987657269981,-3.66721901861856,0.000245202759996886,0.0107526983048634,"Down"
"ACROYT_G010808",620.628978763331,-1.12086693135444,0.306131322518724,-3.66139251002612,0.000250848103739628,0.0108829536643944,"Down"
"ACROYT_G025574",1108.07479829403,-1.33119733824995,0.363435782243094,-3.66281308360425,0.00024946057089105,0.0108829536643944,"Down"
"ACROYT_G009838",299.3003884809,-5.9750585380149,1.63605496458921,-3.6521135703501,0.00026009080504348,0.0111931781516568,"Down"
"ACROYT_G023033",18.0550566448559,-4.18604028134214,1.1464928756736,-3.6511699027198,0.000261048466869424,0.0111931781516568,"Down"
"ACROYT_G040979",117.617902959221,1.05618013226475,0.289241111288187,3.65155605840699,0.000260656185713232,0.0111931781516568,"Up"
"ACROYT_G011945",32.4466363425503,3.70871422539048,1.01819344128755,3.64244560513043,0.000270060056573058,0.0115474987070962,"Up"
"ACROYT_G007431",60.9113596538884,-1.73010766341547,0.475590544151212,-3.63780921360242,0.00027496698168883,0.0117248351639469,"Down"
"ACROYT_G010184",75.6821314494258,1.14844276180739,0.315833340264236,3.6362303005964,0.00027665701033491,0.0117320813503562,"Up"
"ACROYT_G025577",70.6120679469236,1.36778239713113,0.376095000590236,3.63680026319031,0.000276045817125197,0.0117320813503562,"Up"
"ACROYT_G035417",178.609247322406,1.01846341589482,0.280188002581691,3.63492871397261,0.00027805751074983,0.0117483309218377,"Up"
"ACROYT_G042319",179.154124891278,1.31602114926851,0.362095273816261,3.63446099530231,0.000278562394233778,0.0117483309218377,"Up"
"ACROYT_G032171",295.614369166928,-1.40817311572068,0.388075099154205,-3.62860982008313,0.000284951530803807,0.0119850458569143,"Down"
"ACROYT_G033587",45.6857160294336,1.01302031206022,0.279361611707782,3.62619726406741,0.000287625664348256,0.0120646460730426,"Up"
"ACROYT_G011495",233.349434300034,-1.18371277711631,0.326499952838156,-3.62546079050453,0.000288446661362685,0.0120662944845377,"Down"
"ACROYT_G011694",15.6512376915904,-2.97042048794285,0.820291635126089,-3.62117612900716,0.000293266769799772,0.0122017947671948,"Down"
"ACROYT_G007171",214.316959268114,1.68389025272706,0.465413324304582,3.61805338350191,0.000296827180616083,0.0122508672727002,"Up"
"ACROYT_G036133",29.4164895828502,3.13786219672895,0.866970631748689,3.61934081942297,0.000295354428279674,0.0122508672727002,"Up"
"ACROYT_G021035",92.9747811718892,-2.97035071597786,0.822760463408867,-3.61022539132602,0.000305931045330802,0.012519315575162,"Down"
"ACROYT_G027404",42.4905659208102,-1.23995745971415,0.343574260598568,-3.60899404266758,0.000307386667723918,0.012519315575162,"Down"
"ACROYT_G018839",36.61875785471,-2.6348433310115,0.730619476664283,-3.60631411448424,0.000310577154640096,0.0125877293283025,"Down"
"ACROYT_G001541",394.820558095522,-1.14455208626941,0.317777484895502,-3.60174065398555,0.000316093622753181,0.0127728302639217,"Down"
"ACROYT_G021877",36.4086148628484,2.07189897888849,0.575384229654696,3.6008963612574,0.000317121978099535,0.0127809265116042,"Up"
"ACROYT_G025064",237.265443909252,-1.83630822751487,0.510395164286455,-3.59781666443113,0.000320899681113995,0.0128369086619578,"Down"
"ACROYT_G034373",25.0554851474723,-3.02899460411913,0.841918130471441,-3.59773058031546,0.000321005878693683,0.0128369086619578,"Down"
"ACROYT_G037692",55.3957444879635,-2.13364994160079,0.59334215180654,-3.5959857817357,0.000323165450955765,0.0128898757130573,"Down"
"ACROYT_G028409",25.7966708104962,-1.4078458577312,0.393030067456038,-3.58203092919519,0.000340933416352265,0.0134252095488472,"Down"
"ACROYT_G009590",48.8449530730583,1.07808538740921,0.301097965077412,3.58051369471075,0.000342919368824618,0.0134689653363278,"Up"
"ACROYT_G032941",33.2756997011228,-1.76200521977372,0.492918514962829,-3.57463792957055,0.000350712890560019,0.0137053270346442,"Down"
"ACROYT_G023383",200.192150445859,-1.06751546438905,0.298851938191398,-3.57205467981728,0.000354191433437056,0.0137715339207416,"Down"
"ACROYT_G037193",42.8959850318989,2.23811986781632,0.626494859792969,3.57244729598567,0.0003536606745178,0.0137715339207416,"Up"
"ACROYT_G020378",365.107336246394,-1.60252039153491,0.449519826642718,-3.56496042344447,0.0003639110965155,0.014078525528354,"Down"
"ACROYT_G036773",14.1810424634623,-2.07390981428017,0.581904223060699,-3.56400543610394,0.000365238384695401,0.0140945492653955,"Down"
"ACROYT_G017809",2190.94516961134,-1.4091799203308,0.395475939914261,-3.56325070151248,0.000366290552457828,0.0140999026626908,"Down"
"ACROYT_G043709",28.766880631204,-2.20213106784891,0.61828670431174,-3.5616665415768,0.000368508237086367,0.0141499829543909,"Down"
"ACROYT_G021828",346.329645748249,-1.3880669594161,0.390532572089109,-3.55429241661149,0.000378997567636329,0.0144703928972931,"Down"
"ACROYT_G025947",38.4223829061879,1.73020146569314,0.486895026938756,3.55354105087373,0.000380081872800294,0.0144703928972931,"Up"
"ACROYT_G001809",11.6744840369949,-2.88621759864383,0.813143995312262,-3.54945448196475,0.000386030197013983,0.0145977503948266,"Down"
"ACROYT_G031142",73.2364752985787,-1.5298282400635,0.430930052427768,-3.55006162008144,0.000385140990685489,0.0145977503948266,"Down"
"ACROYT_G017153",163.326452548855,4.50128573417904,1.26926055542922,3.54638432189903,0.000390556167992249,0.0147039634368984,"Up"
"ACROYT_G031440",117.290166618247,-1.80436843952318,0.509147136965881,-3.54390373336048,0.000394249169890494,0.014806886098369,"Down"
"ACROYT_G042279",99.2946450022306,-1.95355643090543,0.551593555819479,-3.54165927120579,0.000397618728913995,0.0148971910182438,"Down"
"ACROYT_G021852",32.0589371552633,-2.68091201292477,0.758245203362639,-3.53567948868724,0.000406727837005279,0.0151648572270857,"Down"
"ACROYT_G021861",220.929341477564,-1.19220430714084,0.337770755177252,-3.52962560809981,0.000416148108679679,0.0154044657208142,"Down"
"ACROYT_G004615",19.4636953486775,-2.86498496300406,0.812117335838625,-3.52779683005482,0.000419033648794219,0.015474170820066,"Down"
"ACROYT_G012634",41.9012379258183,1.4738325130154,0.41794601814499,3.52637050965781,0.000421297128377998,0.0155054497644004,"Up"
"ACROYT_G020369",92.341357205606,-1.30982345349112,0.371584344116634,-3.5249694294978,0.000423531665217775,0.0155288237156807,"Down"
"ACROYT_G028580",27.952740874794,-1.76109397882783,0.500458196626873,-3.51896320351577,0.000433236792151365,0.0157722715180389,"Down"
"ACROYT_G040619",17.7413304619322,-3.60465286522261,1.0254095742632,-3.51532983082656,0.00043920813420317,0.0159520394342591,"Down"
"ACROYT_G036497",29.3129017806094,-2.05936209587528,0.586145976825111,-3.51339457626224,0.000442419941258687,0.0160309723316176,"Down"
"ACROYT_G013546",27.7187394457976,-2.98013788628239,0.848428294885562,-3.51253948536023,0.000443846047888287,0.0160449826585564,"Down"
"ACROYT_G040720",181.760981118448,-1.47412069112993,0.420309122021266,-3.50722983132245,0.00045279788473605,0.0162446022891018,"Down"
"ACROYT_G016019",13.0214515096605,-2.79884503467545,0.799404620794308,-3.50116194211443,0.000463234263149815,0.0165225174737443,"Down"
"ACROYT_G000625",55.4554077529739,1.0568919575149,0.302393559704621,3.49508752285358,0.000473906324842978,0.0167888122084549,"Up"
"ACROYT_G016799",88.1756598602289,1.01533669087486,0.290518200441573,3.49491594444547,0.000474211073003778,0.0167888122084549,"Up"
"ACROYT_G032172",29.1569735880511,-2.20855740450281,0.632307651541811,-3.49285256807741,0.00047789027533584,0.0168803530665538,"Down"
"ACROYT_G010797",24.8799081848135,-4.73735397059705,1.357825978277,-3.48892571388896,0.000484965903745076,0.0170571258028345,"Down"
"ACROYT_G019470",74.4454005945483,-1.38024696733398,0.395783799320275,-3.48737611217144,0.000487784854066144,0.0170735759804195,"Down"
"ACROYT_G025351",102.383093788035,1.27107707322089,0.364440130795521,3.48775276324896,0.00048709826883285,0.0170735759804195,"Up"
"ACROYT_G011532",41.6485596240355,-1.49295876802045,0.428599117705826,-3.48334540680309,0.00049518902181376,0.0172350085540335,"Down"
"ACROYT_G018264",64.7363783089363,7.79866720893471,2.23953219141946,3.48227511031746,0.000497172628028074,0.0172457453623401,"Up"
"ACROYT_G034018",87.8893527068734,-1.14559372086269,0.329453522201485,-3.47725443397164,0.00050657685074837,0.0174510139791382,"Down"
"ACROYT_G036973",217.466730535169,-1.365303323565,0.393229775969272,-3.47202426418413,0.000516549646746638,0.0176795129649248,"Down"
"ACROYT_G000106",176.634941565585,-1.07223079091153,0.309168751872715,-3.46810854724726,0.000524135529508222,0.0178599470937945,"Down"
"ACROYT_G010246",13.0977749594823,2.58571277989431,0.7454867366758,3.46848931400747,0.000523393341741085,0.0178599470937945,"Up"
"ACROYT_G018753",57.5197155065199,1.09607721341841,0.316440158727023,3.46377406024481,0.000532653697144519,0.0180515636521605,"Up"
"ACROYT_G032915",91.8621762794892,-1.12235932948212,0.324454099754798,-3.45922375562621,0.000541734660066976,0.0182980661111462,"Down"
"ACROYT_G023557",303.473772503008,-2.13660008126683,0.618807969969437,-3.452767554646,0.000554866909718417,0.0185790143566453,"Down"
"ACROYT_G023961",340.567526935767,-1.31234063047145,0.379965944285589,-3.45383750888231,0.000552670264848198,0.0185790143566453,"Down"
"ACROYT_G027406",6019.35947669084,-1.01919947414567,0.295079188008233,-3.45398630457541,0.000552365425660401,0.0185790143566453,"Down"
"ACROYT_G044727",15.5730639515207,-3.00363902901114,0.870392924411347,-3.4509000989898,0.000558720341107128,0.018667548020194,"Down"
"ACROYT_G042512",13.2536642535359,-2.37105587334907,0.687745326728416,-3.44757831307718,0.000565636399078709,0.0188492585963928,"Down"
"ACROYT_G021504",72.045968713536,1.11052393804885,0.322604852896087,3.44236587912258,0.000576649733671613,0.0191187726210193,"Up"
"ACROYT_G025998",171.013746168598,1.05792385946417,0.307346832580386,3.44211733233811,0.000577179842018335,0.0191187726210193,"Up"
"ACROYT_G004649",193.451912044179,1.03953747613186,0.302150901878438,3.44045796212809,0.000580730642172447,0.0191541841721664,"Up"
"ACROYT_G009085",23.3807811166352,-3.36314206608918,0.977478710971417,-3.44062947698052,0.000580362686210479,0.0191541841721664,"Down"
"ACROYT_G026774",47.6713775339948,1.82362054171779,0.530287152059969,3.43893027510416,0.000584017631366831,0.0191806301229328,"Up"
"ACROYT_G032850",137.384166884516,-1.37808673721469,0.40108828592195,-3.43586882386005,0.000590656883887848,0.0193164823298577,"Down"
"ACROYT_G022069",15.4482120691867,4.67849730478722,1.36318948234107,3.43202274180742,0.00059909731797738,0.0194718002497884,"Up"
"ACROYT_G035949",20.7345986314453,-1.63973920832108,0.478294243920041,-3.42830638077929,0.000607359598439023,0.0196545131268444,"Down"
"ACROYT_G040924",44.3924586475286,-3.77836483786955,1.10514666051456,-3.41888092582241,0.000628792364234753,0.0201788751233423,"Down"
"ACROYT_G038870",1078.31783371125,-1.14221700355092,0.334163129899771,-3.41814192335795,0.000630502204520999,0.020191767694992,"Down"
"ACROYT_G007708",119.75984261565,1.30734488037285,0.383003079982865,3.41340565833396,0.00064156366963922,0.0203820229880745,"Up"
"ACROYT_G041726",56.8340038141023,-1.09319764618345,0.320272380209271,-3.41333725208879,0.00064172474554316,0.0203820229880745,"Down"
"ACROYT_G006273",57.4602123975625,1.91465759816773,0.561780242389452,3.40819675327848,0.000653937245089023,0.0205584018639392,"Up"
"ACROYT_G034371",780.090994560921,1.42600079548584,0.418341374690607,3.40870131848772,0.000652729030852965,0.0205584018639392,"Up"
"ACROYT_G005151",177.795663087715,2.57785127720218,0.756647731939297,3.40693716294519,0.000656962498549637,0.0206115307471793,"Up"
"ACROYT_G031152",53.0678907492848,-1.64305698437189,0.482485008192072,-3.40540525917815,0.000660659326190714,0.020685471316592,"Down"
"ACROYT_G027895",28.9942506606527,2.85417165303916,0.839857191043573,3.3984011609077,0.000677809499131904,0.0210940875576614,"Up"
"ACROYT_G032843",154.024825974772,1.52271109241982,0.44802964768566,3.39868377078509,0.000677109565207508,0.0210940875576614,"Up"
"ACROYT_G011774",21.1731078000521,-3.6243701443258,1.06800493662476,-3.39358931783589,0.000689830587128722,0.0214249998851488,"Down"
"ACROYT_G019737",50.2990806819362,-2.07229726131761,0.610885628862807,-3.39228353624113,0.000693126745494874,0.0214410910690559,"Down"
"ACROYT_G003439",2093.54879721496,1.34448440821328,0.396435429620856,3.39143352928653,0.000695280260389136,0.0214646921987334,"Up"
"ACROYT_G021551",34.0825944928784,-1.12575749449983,0.332166504039518,-3.38913611339299,0.000701131980277547,0.021519825807358,"Down"
"ACROYT_G029727",50.2123827185631,1.15529160024978,0.340885434719042,3.38909053477739,0.000701248534665785,0.021519825807358,"Up"
"ACROYT_G041592",12.3006022300457,1.61811516846168,0.477378350789071,3.38958640622696,0.000699981451118921,0.021519825807358,"Up"
"ACROYT_G044430",44.1233793820589,1.80902483668329,0.534242719473292,3.38614785142379,0.000708811835232421,0.0217025913068328,"Up"
"ACROYT_G036395",277.194600141414,1.36638226469403,0.403794052309811,3.38385931362275,0.000714746168487337,0.0217609898555632,"Up"
"ACROYT_G026620",55.3051261186881,-1.79944792332625,0.532193584928611,-3.38119055600347,0.000721724728619006,0.0219302025806358,"Down"
"ACROYT_G029490",78.0189979953708,1.35404027570049,0.401331278531358,3.37387178157532,0.000741188826663439,0.0223894143412463,"Up"
"ACROYT_G037326",23.9734375677705,-1.64405638606372,0.487631458763606,-3.37151419687369,0.0007475618564666,0.0224938885310301,"Down"
"ACROYT_G038478",73.7648224874311,1.287168731481,0.3817319191554,3.37191800551792,0.000746466680448881,0.0224938885310301,"Up"
"ACROYT_G009874",45.6590592044028,1.09335520754126,0.324588220728356,3.36843772422745,0.000755954728005628,0.0226924236198535,"Up"
"ACROYT_G012722",62.2093285158007,1.09414262770768,0.324950996027069,3.36710039693657,0.000759630280784686,0.0227241337484349,"Up"
"ACROYT_G001796",27.9292033537658,-4.15781642604283,1.23686847550396,-3.36156714184888,0.000775015119105368,0.0230948520820665,"Down"
"ACROYT_G006370",127.462855320669,1.04363995564199,0.310547135820317,3.36064911011076,0.00077759544847859,0.0231270969994519,"Up"
"ACROYT_G043838",6229.14792198302,-1.1843547888873,0.352662065642487,-3.35832771446403,0.000784155861860333,0.0232773651609156,"Down"
"ACROYT_G007694",12.9158545038981,-2.84267074919982,0.847693530415867,-3.35341800686534,0.000798200592648091,0.0235583639543326,"Down"
"ACROYT_G016868",451.291648230817,-1.31455261890003,0.391949044170823,-3.35388652798222,0.000796850331320495,0.0235583639543326,"Down"
"ACROYT_G002760",28.5739105108344,1.35210992844868,0.403316076194636,3.35248210586122,0.000800904185804592,0.0235930477329765,"Up"
"ACROYT_G012338",14.0416644775418,-2.1099608003553,0.629668003912094,-3.35090998311209,0.000805464805756154,0.0236371763149278,"Down"
"ACROYT_G031187",54.0755871536643,-1.25244042173677,0.374107859751742,-3.34780569049764,0.000814540999719651,0.0237679676213091,"Down"
"ACROYT_G032456",53.1861191261986,1.09811581606742,0.327977042824219,3.34814841493636,0.000813534317227588,0.0237679676213091,"Up"
"ACROYT_G032356",97.5231400957645,-1.38876524533235,0.414992223576469,-3.34648498558299,0.000818431117096664,0.0238364202330266,"Down"
"ACROYT_G043091",1301.77348687621,-2.3980259349538,0.716926869210353,-3.34486826751949,0.00082321660124111,0.0239306430447416,"Down"
"ACROYT_G004463",46.5166621550828,-5.1902994796874,1.55216719138937,-3.34390490179186,0.000826080492690286,0.0239687565510663,"Down"
"ACROYT_G037729",42.4093765172639,-1.39109100814975,0.416252791723564,-3.34193796608477,0.00083195651798435,0.0240488404711731,"Down"
"ACROYT_G002600",32.4054272442101,1.75833405664277,0.526845096112793,3.33747826375577,0.000845423342473219,0.0242239695238957,"Up"
"ACROYT_G012450",26.7327005213024,-1.53560378568281,0.460128855769866,-3.33733424110842,0.000845861594543907,0.0242239695238957,"Down"
"ACROYT_G019845",123.7162663761,-1.59556292273901,0.478078229493078,-3.33745153890576,0.000845504648633647,0.0242239695238957,"Down"
"ACROYT_G043716",31.9846883713804,-4.04475228271033,1.21227896368012,-3.33648640609227,0.000848445778457741,0.0242529796968031,"Down"
"ACROYT_G029209",19.4971757039511,2.01159337195332,0.603519605439069,3.33310360396638,0.000858829551327261,0.0245044232057072,"Up"
"ACROYT_G002980",53.8804566203639,1.3380707035222,0.402231023665555,3.32662232596651,0.00087905427122486,0.0248902083942292,"Up"
"ACROYT_G021740",131.206113895546,-1.19348536633381,0.358756320431192,-3.3267298675027,0.000878715117265743,0.0248902083942292,"Down"
"ACROYT_G033380",36.0989121643618,1.81257039887431,0.544938612237192,3.32619190156664,0.000880412916769185,0.0248902083942292,"Up"
"ACROYT_G042863",77.9436453247813,-1.15704982094095,0.347813134993651,-3.32664210902233,0.000878991872254432,0.0248902083942292,"Down"
"ACROYT_G001912",40.4187969178426,1.54598750985269,0.465118539362394,3.32385699347095,0.000887817098602363,0.025035035191357,"Up"
"ACROYT_G005758",6821.72170353002,1.15108683341688,0.346342060159906,3.32355484888387,0.000888779430219204,0.025035035191357,"Up"
"ACROYT_G037713",21.3621417010536,-2.78479877758737,0.838192027685572,-3.32238757421351,0.000892506295042083,0.0250942207108736,"Down"
"ACROYT_G009537",31.2971284084095,1.15858782724504,0.349501843767335,3.31496914224097,0.000916532415131365,0.0255833532729977,"Up"
"ACROYT_G006190",14.9081782984183,-2.74218302731243,0.827349472538599,-3.31441926094236,0.000918336967168994,0.0255874538361383,"Down"
"ACROYT_G009135",1726.67869220972,-1.43016242578583,0.431929579369342,-3.31110091574187,0.000929296887651954,0.0258172106168835,"Down"
"ACROYT_G017839",88.3968019360554,-1.78561708423024,0.5393129329575,-3.31091092964936,0.000929928032067065,0.0258172106168835,"Down"
