Unix_Timestamp,Battery,Temperature,PAR,Acceleration_X,Acceleration_Y,Acceleration_Z
1726894740,3.53,29.048,0.7,1017,102,412
1726895340,3.53,29.048,1.1,1011,83,400
1726895940,3.53,29.056,1.7,1032,76,400
1726896540,3.53,29.056,0.6,1030,112,412
1726897140,3.53,29.064,1.6,1024,76,400
1726897740,3.53,29.064,0.8,1040,104,396
1726898340,3.53,29.072,2.3,1031,76,404
1726898940,3.53,29.08,2.1,1016,80,408
1726899540,3.53,29.08,1.9,1017,110,388
1726900140,3.53,29.089,2,999,129,408
1726900740,3.53,29.089,2.8,1027,88,396
1726901340,3.53,29.097,2.6,1025,92,424
1726901940,3.53,29.097,2.8,1031,115,403
1726902540,3.53,29.105,3.2,1008,88,408
1726903140,3.53,29.113,2.9,1070,120,352
1726903740,3.53,29.105,3.5,1011,88,400
1726904340,3.53,29.113,3.3,1020,83,423
1726904940,3.53,29.121,2.8,999,86,403
1726905540,3.53,29.121,3.3,1004,80,408
1726906140,3.53,29.129,3,1025,88,416
1726906740,3.53,29.129,2.9,1008,92,400
1726907340,3.53,29.137,2.9,1007,99,408
1726907940,3.53,29.146,2.9,999,112,391
1726908540,3.53,29.146,3.1,995,105,403
1726909140,3.53,29.154,3.2,1072,128,356
1726909740,3.53,29.154,3.4,1041,108,412
1726910340,3.53,29.162,2.9,992,140,399
1726910940,3.53,29.17,3.8,1039,128,392
1726911540,3.53,29.17,3.2,995,102,425
1726912140,3.53,29.162,3.2,1017,112,417
1726912740,3.53,29.178,3,999,112,430
1726913340,3.53,29.17,3.1,1039,120,396
1726913940,3.53,29.178,3.1,1000,104,403
1726914540,3.53,29.178,3.2,1006,97,412
1726915140,3.53,29.048,1.7,1043,96,376
1726915740,3.54,28.836,2,1126,112,216
1726916340,3.53,28.705,2.3,1120,84,224
1726916940,3.53,28.648,2.5,1112,103,240
1726917540,3.54,28.615,1.4,1134,51,200
1726918140,3.53,28.582,1.3,1020,38,400
1726918740,3.53,28.582,1.9,1020,40,387
1726919340,3.54,28.599,2.4,1020,68,396
1726919940,3.54,28.632,2.3,1118,100,216
1726920540,3.53,28.648,2,999,80,388
1726921140,3.54,28.681,1.5,1020,60,384
1726921740,3.54,28.648,1.8,1024,64,399
1726922340,3.53,28.615,1.6,1127,92,216
1726922940,3.53,28.607,1.4,1036,56,401
1726923540,3.53,28.607,1.1,1036,67,396
1726924140,3.54,28.623,0.6,1118,96,228
1726924740,3.53,28.615,1,1004,55,398
1726925340,3.53,28.615,0.8,1039,56,380
1726925940,3.53,28.599,0.5,1134,76,212
1726926540,3.53,28.599,0.6,1134,70,216
1726927140,3.53,28.591,0.5,1129,78,211
1726927740,3.53,28.607,0.5,1127,80,208
1726928340,3.54,28.591,0.3,1017,54,406
1726928940,3.53,28.599,0.2,1121,78,224
1726929540,3.53,28.599,0.2,1127,88,216
1726930140,3.53,28.591,0.2,1127,88,216
1726930740,3.53,28.591,0.2,1121,84,224
1726931340,3.53,28.591,0.1,1127,92,220
1726931940,3.53,28.591,0,1008,44,400
1726932540,3.53,28.591,0,1105,88,275
1726933140,3.53,28.591,0,1120,88,216
1726933740,3.53,28.591,-0.1,1118,88,227
1726934340,3.53,28.591,-0.1,1127,79,220
1726934940,3.53,28.582,-0.1,1123,83,224
1726935540,3.53,28.591,0,1017,51,384
1726936140,3.53,28.599,0,1112,99,252
1726936740,3.53,28.607,0,1120,86,216
1726937340,3.53,28.599,0,999,57,387
1726937940,3.53,28.623,-0.1,1123,80,228
1726938540,3.53,28.632,0,1116,83,244
1726939140,3.53,28.64,-0.1,1116,81,224
1726939740,3.53,28.64,0.1,1134,76,228
1726940340,3.53,28.64,0.1,1107,103,240
1726940940,3.53,28.648,0,1105,96,264
1726941540,3.53,28.664,0,1020,56,400
1726942140,3.53,28.681,-0.1,1000,56,390
1726942740,3.53,28.754,-0.1,1086,92,320
1726943340,3.53,28.77,-0.1,1004,56,392
1726943940,3.53,28.819,0,1062,88,366
1726944540,3.53,28.885,0,1043,56,371
1726945140,3.53,28.86,0,1039,64,396
1726945740,3.53,28.877,0,1103,128,268
1726946340,3.53,28.942,0,1080,131,307
1726946940,3.53,28.942,0.1,1004,112,428
1726947540,3.53,28.975,0.1,1016,84,432
1726948140,3.53,28.999,-0.1,1027,73,390
1726948740,3.53,29.023,-0.1,1030,81,403
1726949340,3.53,29.04,0,1080,143,304
1726949940,3.53,29.04,0,1020,60,364
1726950540,3.53,29.032,-0.1,999,96,444
1726951140,3.53,29.04,0,1000,80,376
1726951740,3.53,29.064,0,1009,79,424
1726952340,3.53,29.072,0.1,1020,83,368
1726952940,3.53,29.064,0.1,1032,83,359
1726953540,3.53,29.08,0,1043,104,406
1726954140,3.53,29.097,0.1,1040,115,371
1726954740,3.53,29.105,0,1036,71,359
1726955340,3.53,29.113,0,1024,83,399
1726955940,3.53,29.113,0,1134,96,259
1726956540,3.53,29.113,0,999,80,376
1726957140,3.53,29.113,0,1064,102,327
1726957740,3.53,29.113,0,999,79,396
1726958340,3.53,29.105,-0.1,1004,67,400
1726958940,3.53,29.105,-0.1,1129,120,244
1726959540,3.53,29.113,0,1052,80,384
1726960140,3.53,29.121,0.1,1031,70,384
1726960740,3.53,29.105,0,1040,80,416
1726961340,3.53,29.105,0.1,1000,56,355
1726961940,3.53,29.121,0,1139,71,239
1726962540,3.53,29.137,0,1124,108,224
1726963140,3.53,29.137,-0.1,1004,64,380
1726963740,3.53,29.129,-0.1,999,79,396
1726964340,3.53,29.129,-0.1,1004,67,396
1726964940,3.53,29.146,0.1,1016,96,384
1726965540,3.53,29.146,0.1,1009,88,422
1726966140,3.53,29.146,0.1,999,56,399
1726966740,3.53,29.129,-0.1,1134,99,204
1726967340,3.53,29.146,-0.1,1020,71,380
1726967940,3.53,29.154,0,1027,67,414
1726968540,3.53,29.154,-0.1,1136,108,240
1726969140,3.53,29.162,-0.1,1006,71,387
1726969740,3.53,29.162,0,1004,56,400
1726970340,3.53,29.154,0.1,1081,96,312
1726970940,3.53,29.162,0.1,1020,78,403
1726971540,3.53,29.154,0,1136,96,199
1726972140,3.53,29.154,0,1001,76,391
1726972740,3.53,29.162,0.1,998,71,387
1726973340,3.53,29.146,-0.1,1116,128,200
1726973940,3.53,29.154,0,1128,78,195
1726974540,3.53,29.146,0,1136,88,256
1726975140,3.53,29.162,0,1006,48,387
1726975740,3.53,29.154,0,1016,80,408
1726976340,3.53,29.154,-0.1,1127,99,208
1726976940,3.53,29.154,0.1,1127,100,240
1726977540,3.53,29.154,0,1024,88,392
1726978140,3.53,29.154,0.1,1073,152,334
1726978740,3.53,29.154,0.2,1139,91,239
1726979340,3.53,29.146,0.4,1128,108,200
1726979940,3.53,29.154,0.5,1008,88,408
1726980540,3.53,29.154,0.6,1025,81,400
1726981140,3.53,29.154,0.7,1004,103,409
1726981740,3.53,29.154,0.7,1004,78,391
1726982340,3.53,29.146,0.8,1038,108,406
1726982940,3.53,29.162,0.6,1004,81,420
1726983540,3.53,29.154,0.8,1020,88,371
1726984140,3.53,29.154,0.9,1031,88,376
1726984740,3.53,29.154,0.7,1000,64,408
1726985340,3.53,29.162,0.4,999,88,393
1726985940,3.53,29.162,1.7,1139,64,232
1726986540,3.53,29.162,1.5,1004,72,416
1726987140,3.53,29.154,1.4,1084,142,340
1726987740,3.53,29.17,1.5,1030,80,428
1726988340,3.53,29.162,1.6,995,83,408
1726988940,3.53,29.17,1.2,1009,96,374
1726989540,3.53,29.162,1.7,1024,96,432
1726990140,3.53,29.17,1.6,1038,100,392
1726990740,3.53,29.162,1.8,1132,96,240
1726991340,3.53,29.178,1.9,1020,80,387
1726991940,3.53,29.17,1.4,1004,86,428
1726992540,3.53,29.17,2.3,1009,96,415
1726993140,3.53,29.162,2,999,112,396
1726993740,3.53,29.162,0.7,1040,96,364
1726994340,3.53,29.162,2.8,1004,79,424
1726994940,3.53,29.162,1.9,1046,86,419
1726995540,3.53,29.162,1.6,1000,108,391
1726996140,3.53,29.162,1.8,999,88,390
1726996740,3.53,29.17,1.8,1039,88,415
1726997340,3.53,29.17,2.1,1001,92,420
1726997940,3.53,29.17,1.8,1038,131,396
1726998540,3.53,29.17,2.1,1076,112,353
1726999140,3.53,29.17,2.3,1031,96,415
1726999740,3.53,29.178,2.1,1024,80,408
1727000340,3.53,29.178,2,1008,103,416
1727000940,3.53,29.17,2,1047,80,404
1727001540,3.53,29.178,0.6,1001,163,408
1727002140,3.53,29.186,1.6,1048,99,384
1727002740,3.53,29.186,1.6,1084,80,327
1727003340,3.53,29.186,1,993,145,415
1727003940,3.53,29.186,1.3,995,96,430
1727004540,3.53,29.194,1.1,1020,96,412
1727005140,3.53,29.186,1,1004,80,399
1727005740,3.53,29.186,1.2,995,118,416
1727006340,3.53,29.194,0.2,999,116,384
1727006940,3.53,29.194,1.2,1024,99,419
1727007540,3.53,29.194,0.8,1011,110,384
1727008140,3.53,29.194,0.6,1097,152,276
1727008740,3.53,29.194,0.8,992,112,384
1727009340,3.53,29.194,0.4,1031,108,403
1727009940,3.53,29.203,0.3,1024,100,400
1727010540,3.53,29.211,0.5,1039,128,384
1727011140,3.53,29.203,0.2,1008,116,422
1727011740,3.53,29.211,0.3,1004,116,424
1727012340,3.53,29.219,0.2,988,150,415
1727012940,3.53,29.227,0.3,996,134,403
1727013540,3.53,29.227,0.4,992,111,392
1727014140,3.54,29.227,0.1,1004,80,412
1727014740,3.53,29.235,0.3,992,120,396
1727015340,3.53,29.227,0.2,1004,83,420
1727015940,3.53,29.235,0.2,1134,128,208
1727016540,3.53,29.235,0,1132,136,236
1727017140,3.53,29.243,0.1,1030,76,412
1727017740,3.53,29.243,0.1,1008,88,432
1727018340,3.53,29.243,-0.1,1120,128,262
1727018940,3.53,29.243,0.1,1123,176,258
1727019540,3.53,29.251,0,992,143,408
1727020140,3.53,29.235,0,1132,120,236
1727020740,3.53,29.251,0,995,134,422
1727021340,3.53,29.251,0,992,127,392
1727021940,3.53,29.251,0,1118,152,248
1727022540,3.53,29.26,0.1,999,112,440
1727023140,3.53,29.26,0,1012,120,440
1727023740,3.53,29.251,-0.1,1000,118,403
1727024340,3.53,29.26,0,1139,99,223
1727024940,3.53,29.251,-0.1,1016,156,416
1727025540,3.53,29.251,0,1004,81,403
1727026140,3.53,29.243,0,1112,184,230
1727026740,3.53,29.251,-0.1,1132,158,247
1727027340,3.53,29.251,0,993,112,416
1727027940,3.54,29.26,0,1120,144,263
1727028540,3.53,29.251,0,999,115,424
1727029140,3.53,29.26,0,1116,188,224
1727029740,3.53,29.26,-0.1,1120,134,270
1727030340,3.53,29.26,0,1006,86,398
1727030940,3.53,29.26,-0.1,1127,108,240
1727031540,3.53,29.268,0,1036,160,416
1727032140,3.53,29.251,-0.1,995,99,403
1727032740,3.53,29.251,0.1,995,96,400
1727033340,3.53,29.26,0.1,999,118,408
1727033940,3.53,29.26,0.1,993,94,419
1727034540,3.53,29.26,0,1120,134,216
1727035140,3.53,29.251,0,995,104,400
1727035740,3.53,29.26,-0.1,990,152,409
1727036340,3.53,29.26,0,1128,120,260
1727036940,3.53,29.251,0,1112,176,236
1727037540,3.53,29.251,0,995,144,408
1727038140,3.53,29.251,-0.1,1136,112,255
1727038740,3.53,29.243,0,1120,144,236
1727039340,3.53,29.251,0,1000,110,403
1727039940,3.53,29.251,0,1118,160,232
1727040540,3.53,29.243,-0.1,1136,134,239
1727041140,3.53,29.243,0,1049,108,364
1727041740,3.53,29.243,-0.1,1016,100,388
1727042340,3.53,29.235,0,995,144,432
1727042940,3.53,29.243,0,999,120,432
1727043540,3.53,29.243,-0.1,1014,124,415
1727044140,3.53,29.243,-0.1,1128,104,240
1727044740,3.53,29.235,-0.1,1055,156,358
1727045340,3.53,29.219,-0.1,998,112,424
1727045940,3.53,29.235,0.1,993,99,376
1727046540,3.53,29.243,0.1,993,118,399
1727047140,3.53,29.243,0,1040,104,398
1727047740,3.53,29.235,-0.1,1128,118,208
1727048340,3.54,29.235,-0.1,999,103,396
1727048940,3.53,29.227,0,1004,120,415
1727049540,3.53,29.243,0,993,135,400
1727050140,3.53,29.235,0.1,1128,131,240
1727050740,3.53,29.235,0,1138,80,231
1727051340,3.53,29.235,0.1,999,92,396
1727051940,3.53,29.235,0.1,1126,148,240
1727052540,3.53,29.219,-0.1,1137,80,270
1727053140,3.53,29.227,0,1128,112,230
1727053740,3.53,29.227,0,1048,152,408
1727054340,3.53,29.235,0,999,89,380
1727054940,3.53,29.227,0,1121,136,224
1727055540,3.53,29.227,-0.1,1120,136,232
1727056140,3.53,29.227,0,1131,115,216
1727056740,3.53,29.227,-0.1,1017,99,424
1727057340,3.53,29.227,0,999,80,415
1727057940,3.53,29.227,0,1120,152,195
1727058540,3.53,29.227,0.1,1132,132,224
1727059140,3.53,29.219,0,1016,104,391
1727059740,3.53,29.235,-0.1,1072,104,339
1727060340,3.53,29.227,0,1017,112,406
1727060940,3.53,29.235,-0.1,1129,96,228
1727061540,3.53,29.235,0.1,1036,184,392
1727062140,3.53,29.227,0.1,1132,112,248
1727062740,3.53,29.235,0,1008,96,432
1727063340,3.53,29.235,0,993,96,412
1727063940,3.53,29.235,-0.1,1134,102,252
1727064540,3.53,29.235,0,999,96,400
1727065140,3.53,29.235,0.1,1020,104,408
1727065740,3.53,29.211,0,1126,152,228
1727066340,3.53,29.235,0.1,995,99,412
1727066940,3.53,29.235,0.1,1000,96,400
1727067540,3.53,29.235,0.2,999,92,420
1727068140,3.53,29.227,0.2,1041,83,361
1727068740,3.53,29.235,0.1,1012,108,414
1727069340,3.53,29.235,0.3,1006,76,384
1727069940,3.53,29.243,0.2,1004,86,380
1727070540,3.53,29.227,0.3,999,62,400
1727071140,3.53,29.235,0.4,1000,81,448
1727071740,3.53,29.235,0.3,1080,137,336
1727072340,3.53,29.227,0.4,999,71,451
1727072940,3.53,29.235,0.2,1126,156,224
1727073540,3.53,29.227,0.4,1136,84,248
1727074140,3.53,29.227,0.2,999,88,376
1727074740,3.53,29.227,0.2,993,144,408
1727075340,3.53,29.219,0.2,999,76,416
1727075940,3.53,29.227,0.1,1126,124,204
1727076540,3.53,29.227,0.5,1024,88,400
1727077140,3.53,29.227,0.3,1004,120,412
1727077740,3.53,29.227,0.4,1024,120,412
1727078340,3.53,29.227,0.4,1073,164,359
1727078940,3.53,29.227,0.3,992,96,422
1727079540,3.53,29.227,0.4,1132,92,208
1727080140,3.53,29.227,0.5,1004,112,390
1727080740,3.53,29.219,0.5,1027,80,448
1727081340,3.53,29.219,0.6,1000,88,408
1727081940,3.53,29.219,0.5,1041,88,440
1727082540,3.53,29.227,0.6,1137,72,224
1727083140,3.53,29.219,0.5,1039,112,392
1727083740,3.53,29.227,0.5,999,103,400
1727084340,3.53,29.219,0.6,1008,120,390
1727084940,3.53,29.219,0.5,998,73,419
1727085540,3.53,29.227,0.5,1000,92,380
1727086140,3.53,29.227,0.6,1001,108,400
1727086740,3.53,29.227,0.7,1078,124,344
1727087340,3.53,29.227,0.5,1040,110,428
1727087940,3.53,29.219,0.4,1000,78,432
1727088540,3.53,29.219,0.5,1001,86,390
1727089140,3.53,29.219,0.5,999,142,384
1727089740,3.53,29.227,0.5,999,102,400
1727090340,3.53,29.227,0.6,1033,108,412
1727090940,3.53,29.227,0.6,998,124,414
1727091540,3.53,29.227,0.5,992,116,406
1727092140,3.53,29.227,0.6,1004,112,428
1727092740,3.53,29.227,0.4,1006,99,399
1727093340,3.53,29.227,0.3,998,124,414
1727093940,3.53,29.227,0.3,1008,160,406
1727094540,3.53,29.235,0.3,992,158,451
1727095140,3.53,29.235,0.3,1116,196,262
1727095740,3.53,29.227,0.4,996,121,433
1727096340,3.53,29.227,0.2,992,127,400
1727096940,3.53,29.227,0.1,999,103,422
1727097540,3.53,29.227,0.2,1113,195,240
1727098140,3.53,29.235,0.1,990,142,407
1727098740,3.53,29.227,0.1,1015,112,423
1727099340,3.53,29.235,0.1,1008,104,399
1727099940,3.53,29.227,0.1,999,115,428
1727100540,3.54,29.211,0,1004,96,408
1727101140,3.53,29.219,0.1,1016,120,456
1727101740,3.53,29.219,0.1,1032,152,412
1727102340,3.53,29.211,-0.1,1036,140,456
1727102940,3.53,29.219,0,1132,102,272
1727103540,3.53,29.219,0,1132,131,256
1727104140,3.53,29.227,0,988,158,408
1727104740,3.53,29.219,-0.1,995,135,414
1727105340,3.53,29.219,0,1112,195,238
1727105940,3.53,29.227,0.1,1128,120,224
1727106540,3.53,29.227,0,1127,152,248
1727107140,3.53,29.219,0,985,167,424
1727107740,3.53,29.211,0,1132,132,227
1727108340,3.53,29.219,-0.1,1016,118,412
1727108940,3.53,29.219,0,990,177,433
1727109540,3.53,29.219,-0.1,1036,135,432
1727110140,3.53,29.211,0,1016,108,423
1727110740,3.54,29.219,0.1,1120,128,252
1727111340,3.53,29.219,0,992,112,417
1727111940,3.53,29.219,-0.1,1027,147,412
1727112540,3.54,29.219,0,1127,128,216
1727113140,3.53,29.211,0,1011,108,416
1727113740,3.53,29.219,0,1123,132,230
1727114340,3.53,29.211,-0.2,1127,112,262
1727114940,3.53,29.211,-0.1,1134,88,240
1727115540,3.53,29.211,0,1120,140,230
1727116140,3.53,29.219,0.1,1024,96,428
1727116740,3.53,29.219,0,1136,120,239
1727117340,3.53,29.219,0,995,99,400
1727117940,3.53,29.219,0,1123,132,240
1727118540,3.53,29.219,-0.1,1120,144,240
1727119140,3.53,29.227,0.1,1128,132,208
1727119740,3.53,29.227,0,1004,103,440
1727120340,3.53,29.235,0,1008,96,422
1727120940,3.53,29.227,-0.1,1014,97,408
1727121540,3.53,29.243,-0.1,1056,112,376
1727122140,3.53,29.243,0,1128,104,259
1727122740,3.53,29.235,0.1,1128,99,208
1727123340,3.53,29.243,0.1,1000,76,380
1727123940,3.53,29.251,0,1001,86,399
1727124540,3.53,29.251,0,1137,66,267
1727125140,3.53,29.251,0.2,1004,67,412
1727125740,3.53,29.251,0.1,1116,112,248
1727126340,3.53,29.26,0,1063,110,352
1727126940,3.53,29.251,0.1,1000,89,408
1727127540,3.53,29.251,0,1004,76,424
1727128140,3.53,29.251,0,1136,78,192
1727128740,3.53,29.251,-0.1,1132,92,204
1727129340,3.53,29.251,-0.1,1126,102,212
1727129940,3.53,29.251,0,1031,88,380
1727130540,3.53,29.251,0,1120,144,200
1727131140,3.53,29.26,0,1006,68,392
1727131740,3.53,29.251,0,1011,92,408
1727132340,3.54,29.251,-0.1,999,96,390
1727132940,3.53,29.251,-0.1,999,71,432
1727133540,3.53,29.251,-0.1,1120,129,214
1727134140,3.53,29.251,-0.1,1118,131,208
1727134740,3.53,29.235,-0.2,1118,152,200
1727135340,3.53,29.243,-0.1,1012,79,419
1727135940,3.53,29.243,-0.1,999,71,419
1727136540,3.53,29.211,0,999,49,374
1727137140,3.53,29.186,0.1,1027,64,408
1727137740,3.53,29.194,0,1008,56,400
1727138340,3.53,29.194,-0.2,1036,84,384
1727138940,3.53,29.194,0,1136,92,184
1727139540,3.53,29.194,0.1,1124,99,240
1727140140,3.53,29.186,0.1,999,56,387
1727140740,3.53,29.178,0,1020,80,380
1727141340,3.53,29.17,0,999,64,400
1727141940,3.53,29.178,0,1136,72,208
1727142540,3.53,29.17,0.1,1128,88,208
1727143140,3.53,29.162,0,1048,64,392
1727143740,3.53,29.146,-0.1,1043,78,392
1727144340,3.53,29.137,0,1009,76,408
1727144940,3.53,29.137,0,1008,65,392
1727145540,3.53,29.137,-0.1,1027,96,390
1727146140,3.53,29.129,0,1024,79,384
1727146740,3.53,29.129,-0.1,998,103,399
1727147340,3.53,29.137,-0.1,1004,60,366
1727147940,3.53,29.113,0,1068,120,332
1727148540,3.53,29.097,-0.1,1008,86,403
1727149140,3.53,29.089,0,1072,140,336
1727149740,3.53,29.097,-0.1,1040,108,396
1727150340,3.53,29.089,0,1027,73,390
1727150940,3.53,29.097,0,1004,88,384
1727151540,3.53,29.121,0,1004,112,396
1727152140,3.53,29.129,0,1024,78,385
1727152740,3.53,29.129,0.1,1025,103,408
1727153340,3.53,29.137,0,1001,96,412
1727153940,3.53,29.146,0.2,1001,96,406
1727154540,3.53,29.146,0.1,1079,128,318
1727155140,3.53,29.162,0.1,1008,144,428
1727155740,3.53,29.154,0.1,1004,96,390
1727156340,3.53,28.975,0.2,1048,96,384
1727156940,3.53,28.819,0.1,1120,108,198
1727157540,3.54,28.721,0.2,1142,44,195
1727158140,3.53,28.697,0.1,1129,56,211
1727158740,3.53,28.705,0.4,1123,48,224
1727159340,3.53,28.721,0.4,1116,76,224
1727159940,3.53,28.73,0.3,1112,64,240
1727160540,3.53,28.762,0.4,1091,76,300
1727161140,3.53,28.779,0.4,1104,76,268
1727161740,3.53,28.754,0.4,1118,76,220
1727162340,3.53,28.754,0.3,1128,68,214
1727162940,3.53,28.754,0.4,1116,79,220
1727163540,3.53,28.746,0.3,1136,51,192
1727164140,3.53,28.738,0.3,1105,80,256
1727164740,3.53,28.754,0.3,1104,83,256
1727165340,3.53,28.754,0.3,1104,92,256
1727165940,3.53,28.762,0.4,1110,92,262
1727166540,3.53,28.762,0.4,1128,76,211
1727167140,3.53,28.762,0.4,1112,88,252
1727167740,3.53,28.77,0.4,1142,59,231
1727168340,3.53,28.779,0.4,1104,96,252
1727168940,3.53,28.779,0.3,1120,96,212
1727169540,3.53,28.779,0.5,1006,48,392
1727170140,3.53,28.787,0.6,1116,92,242
1727170740,3.53,28.787,0.5,1080,86,342
1727171340,3.53,28.787,0.5,1120,80,216
1727171940,3.53,28.787,0.4,1000,55,392
1727172540,3.53,28.787,0.6,1112,80,248
1727173140,3.53,28.795,0.4,1088,78,318
1727173740,3.53,28.795,0.3,1111,78,264
1727174340,3.53,28.811,0.4,1110,72,268
1727174940,3.53,28.819,0.5,1116,71,236
1727175540,3.53,28.819,0.4,1116,76,248
1727176140,3.53,28.819,0.4,1121,64,228
1727176740,3.53,28.836,0.4,1081,88,326
1727177340,3.53,28.836,0.4,1104,78,256
1727177940,3.53,28.852,0.4,1087,68,335
1727178540,3.53,28.86,0.4,1087,72,321
1727179140,3.53,28.877,0,1116,96,240
1727179740,3.53,28.868,0.4,1084,79,312
1727180340,3.53,28.893,0.3,1084,80,312
1727180940,3.53,28.917,0.2,1105,88,278
1727181540,3.53,28.934,0.2,1107,96,259
1727182140,3.53,28.942,0.1,1043,71,392
1727182740,3.53,28.983,0.1,1055,78,384
1727183340,3.53,28.975,0.2,1118,96,232
1727183940,3.53,28.991,0.2,1043,88,400
1727184540,3.53,28.983,0.2,1046,68,390
1727185140,3.53,28.991,0.1,1039,80,384
1727185740,3.53,28.999,0.1,1110,104,243
1727186340,3.53,29.007,0.1,1084,92,340
1727186940,3.53,29.007,0.1,1039,70,406
1727187540,3.53,29.015,0.1,1044,80,396
1727188140,3.53,29.015,0,1087,76,296
1727188740,3.53,29.015,0.1,1048,76,398
1727189340,3.53,29.015,0.1,1025,72,408
1727189940,3.53,29.023,0,1038,73,399
1727190540,3.53,29.023,0,1025,60,396
1727191140,3.53,29.015,-0.1,1075,80,344
1727191740,3.53,29.015,0.1,1097,83,284
1727192340,3.53,29.015,0,1028,56,391
1727192940,3.53,29.015,0,1020,67,412
1727193540,3.53,29.007,0,1092,80,300
1727194140,3.53,29.015,0,1020,67,400
1727194740,3.53,29.007,0,1048,80,384
1727195340,3.53,29.007,0,1020,51,399
1727195940,3.53,29.015,0,1086,72,300
1727196540,3.53,28.999,0,1089,83,296
1727197140,3.53,28.999,0,1027,56,392
1727197740,3.53,29.007,0,1059,70,368
1727198340,3.53,29.007,0,1048,56,380
1727198940,3.53,28.999,0.1,1052,54,376
1727199540,3.53,29.007,-0.1,1089,76,292
1727200140,3.53,28.999,0,1031,60,398
1727200740,3.53,29.007,0.1,1048,54,380
1727201340,3.53,29.007,0,1091,67,316
1727201940,3.53,29.015,-0.1,1024,41,408
1727202540,3.53,29.007,0,1052,48,376
1727203140,3.53,29.007,0,1040,48,392
1727203740,3.53,29.007,0,1084,64,323
1727204340,3.53,29.007,0,1040,48,396
1727204940,3.53,28.999,-0.1,1040,48,387
1727205540,3.53,28.999,0,1017,44,400
1727206140,3.53,29.007,0,1048,48,376
1727206740,3.53,29.007,0.1,1031,44,399
1727207340,3.53,29.007,0,1041,44,390
1727207940,3.53,29.015,-0.2,1030,39,399
1727208540,3.53,29.015,-0.1,1105,76,260
1727209140,3.53,28.999,0,1032,38,388
1727209740,3.53,29.015,0,1016,31,396
1727210340,3.53,29.007,0,1020,32,396
1727210940,3.53,29.015,0,1043,38,384
1727211540,3.53,29.015,-0.1,1030,36,396
1727212140,3.53,29.007,0,1048,44,376
1727212740,3.53,29.015,0,1089,60,312
1727213340,3.53,29.015,0,1052,44,384
1727213940,3.53,29.015,-0.1,1014,40,396
1727214540,3.53,29.007,0.1,1040,35,384
1727215140,3.53,28.966,-0.1,1039,35,384
1727215740,3.53,28.966,0,1039,28,387
1727216340,3.53,28.934,0,1041,32,384
1727216940,3.53,28.942,0.1,1080,56,324
1727217540,3.53,28.926,0,1063,51,368
1727218140,3.53,28.917,0,1048,38,387
1727218740,3.53,28.917,-0.1,1031,35,396
1727219340,3.53,28.909,-0.1,1036,35,392
1727219940,3.53,28.909,0,1044,48,392
1727220540,3.53,28.942,0,1089,60,300
1727221140,3.53,28.942,0.1,1081,56,332
1727221740,3.53,28.926,-0.1,1059,46,374
1727222340,3.53,28.926,0,1112,72,248
1727222940,3.53,28.934,0,1097,64,288
1727223540,3.53,28.852,0.1,1120,71,240
1727224140,3.53,28.901,0,1078,56,332
1727224740,3.53,28.909,0.1,1048,44,380
1727225340,3.53,28.852,0,1084,60,316
1727225940,3.53,28.811,-0.1,1132,64,216
1727226540,3.53,28.697,0,1087,56,320
1727227140,3.53,28.803,0,1107,64,260
1727227740,3.53,28.836,0,1139,38,204
1727228340,3.53,28.721,-0.1,1118,60,232
1727228940,3.53,28.713,-0.1,1008,16,398
1727229540,3.53,28.566,0,1036,24,388
1727230140,3.53,28.558,0,1144,23,217
1727230740,3.53,28.607,-0.1,1020,24,387
1727231340,3.53,28.501,0.1,1001,24,396
1727231940,3.53,28.435,0,1100,64,288
1727232540,3.53,28.525,-0.1,1136,44,206
1727233140,3.53,28.509,0,1016,16,396
1727233740,3.53,28.517,-0.1,1132,38,206
1727234340,3.53,28.542,0,1006,19,387
1727234940,3.53,28.525,0,1008,3,391
1727235540,3.53,28.492,0,1043,16,392
1727236140,3.53,28.501,-0.1,1001,22,387
1727236740,3.53,28.566,-0.1,1017,19,400
1727237340,3.53,28.574,0,1123,49,224
1727237940,3.53,28.558,0.1,1016,15,406
1727238540,3.53,28.533,0,1136,35,216
1727239140,3.53,28.574,-0.1,1024,24,399
1727239740,3.53,28.615,0.1,1123,48,228
1727240340,3.53,28.632,0.2,1126,56,227
1727240940,3.53,28.648,0,1118,52,248
1727241540,3.53,28.664,0.2,1120,52,232
1727242140,3.53,28.672,0.1,1121,56,228
1727242740,3.53,28.648,0.1,1127,44,224
1727243340,3.53,28.64,0.3,1123,44,230
1727243940,3.53,28.607,0.2,1006,7,392
1727244540,3.53,28.591,0.3,1132,28,226
1727245140,3.53,28.558,0.3,1144,4,223
1727245740,3.53,28.591,0.3,1129,40,212
1727246340,3.53,28.582,0.3,1004,6,398
1727246940,3.53,28.607,0.4,1126,46,224
1727247540,3.53,28.615,0.3,1009,12,400
1727248140,3.53,28.623,0.5,1128,48,228
1727248740,3.53,28.672,0.3,1120,60,248
1727249340,3.53,28.615,0.5,1120,60,236
1727249940,3.53,28.566,0.6,1132,35,224
1727250540,3.53,28.599,0.6,1127,56,224
1727251140,3.53,28.664,0.4,1108,51,264
1727251740,3.53,28.672,0.5,1004,19,398
1727252340,3.53,28.705,0.6,1103,48,280
